order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
381,39,481,Main/Level_Main_381,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,24,38,0.632,145,131,159,892,10,0,,,,,0,,,,direct_pure_topup_10_11_direct_polish_hard_pure_rect_dense_weave_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_11_direct_polish_hard_pure_rect_dense_weave_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L381_direct_pure_topup_10_11_direct_polish_hard_pure_re.asset,16e8dcbf57d060c41b8f6c277c0bb385,Green,None,
382,39,482,Main/Level_Main_382,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,44,0.5,150,135,165,945,10,0,,,,,0,,,,direct_pure_topup_10_14_direct_polish_hard_pure_rect_stair_push_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_14_direct_polish_hard_pure_rect_stair_push_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L382_direct_pure_topup_10_14_direct_polish_hard_pure_re.asset,d73fb9fd0a58f86499ebd84a1439c110,Green,None,
384,39,484,Main/Level_Main_384,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,26,41,0.634,172,155,189,1051,10,0,,,,,0,,,,direct_polish_hard_04_direct_polish_hard_rect_core_burst_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_04_direct_polish_hard_rect_core_burst_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L384_direct_polish_hard_04_direct_polish_hard_rect_core.asset,fc87eaf67f78c7040b7553c5d828f573,Green,None,
386,39,486,Main/Level_Main_386,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,22,39,0.564,116,104,128,847,13,0,,,,,0,,,,direct_normal_61_direct_normal_rect_outer_shell_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_61_direct_normal_rect_outer_shell_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L386_direct_normal_61_direct_normal_rect_outer_shell_g0.asset,02137f043d4f38849b166c48aad4c165,Green,None,
388,39,488,Main/Level_Main_388,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,34,48,0.708,164,148,180,1575,79,0,,,,,0,,,,sgp_manual_keep_outer1_repair_02_sgp_seed_hard_skeleton_newseed20260618_100431_dive,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV3/shape_refresh_v3_L388_sgp_manual_keep_outer1_repair_02_sgp_seed_hard_skeleton_newseed2026061.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L388_sgp_manual_keep_outer1_repair_02_sgp_seed_hard_ske.asset,07612276f7059c34a8420a95e1671b17,Green,StartTooNarrow,
389,39,489,Main/Level_Main_389,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,25,45,0.556,181,163,199,1107,10,0,,,,,0,,,,direct_pure_topup_07_12_direct_polish_hard_pure_rect_lock_buckle_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_12_direct_polish_hard_pure_rect_lock_buckle_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L389_direct_pure_topup_07_12_direct_polish_hard_pure_re.asset,76e6470cba49477499502bc362f19dc4,Green,None,
390,39,490,Main/Level_Main_390,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,21,41,0.512,136,122,150,842,10,0,,,,,0,,,,direct_pure_topup_08_11_direct_polish_hard_pure_rect_dual_zone_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_11_direct_polish_hard_pure_rect_dual_zone_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L390_direct_pure_topup_08_11_direct_polish_hard_pure_re.asset,836468627dde055429fae1e6054aa94f,Green,None,
391,40,491,Main/Level_Main_391,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,39,0.59,137,123,151,878,10,0,,,,,0,,,,direct_polish_clean_08_direct_polish_normal_rect_sweep_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_08_direct_polish_normal_rect_sweep_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L391_direct_polish_clean_08_direct_polish_normal_rect_s.asset,ec7f013201eb9a04ea32536707ef1e80,Green,None,
394,40,494,Main/Level_Main_394,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,26,48,0.542,173,156,190,1230,13,0,,,,,0,,,,direct_diff120_140_direct_diff_veryhard_dag_unlock_stair_ladder_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_140_direct_diff_veryhard_dag_unlock_stair_ladder_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L394_direct_diff120_140_direct_diff_veryhard_dag_unlock.asset,1c2d13e4708055742a36257050435848,Green,BottleneckHeavy,
395,40,495,Main/Level_Main_395,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,24,39,0.615,123,111,135,918,13,0,,,,,0,,,,direct_diff120_94_direct_diff_hard_room_gate_vertical_gate_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_94_direct_diff_hard_room_gate_vertical_gate_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L395_direct_diff120_94_direct_diff_hard_room_gate_verti.asset,8a3e48f43b4c57b4d839637da293088b,Green,None,
396,40,496,Main/Level_Main_396,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,46,0.609,174,157,191,1273,13,0,,,,,0,,,,direct_diff120_124_direct_diff_veryhard_dag_unlock_stair_ladder_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_124_direct_diff_veryhard_dag_unlock_stair_ladder_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L396_direct_diff120_124_direct_diff_veryhard_dag_unlock.asset,da5f7d8ced2df754f8f2800355bad82a,Green,None,
397,40,497,Main/Level_Main_397,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,35,0.657,105,95,115,800,13,0,,,,,0,,,,direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L397_direct_normal_topup_40_direct_normal_topup_rect_sw.asset,2804c6a3b203da04fa058be6b4e0e454,Green,None,
399,40,499,Main/Level_Main_399,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,38,0.632,144,130,158,891,10,0,,,,,0,,,,direct_pure_topup_08_01_direct_polish_hard_pure_rect_dual_zone_g11_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_01_direct_polish_hard_pure_rect_dual_zone_g11_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L399_direct_pure_topup_08_01_direct_polish_hard_pure_re.asset,0cb69abcca4ca2d4cbb69aa5c38c1e48,Green,None,
400,40,500,Main/Level_Main_400,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,38,0.605,143,129,157,856,10,0,,,,,0,,,,direct_pure_topup_09_18_direct_polish_hard_pure_rect_stair_push_g9_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_18_direct_polish_hard_pure_rect_stair_push_g9_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L400_direct_pure_topup_09_18_direct_polish_hard_pure_re.asset,63e0b2e1a859f5440b3073c013ce0d2a,Green,None,
402,41,502,Main/Level_Main_402,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,30,33,0.909,129,116,142,974,13,0,,,,,0,,,,direct_diff120_107_direct_diff_hard_near_square_dense_kernel_g1_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_107_direct_diff_hard_near_square_dense_kernel_g1_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L402_direct_diff120_107_direct_diff_hard_near_square_de.asset,0a3235d254abd1444b94cb78a70ff262,Green,None,
404,41,504,Main/Level_Main_404,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,39,0.641,155,139,171,951,10,0,,,,,0,,,,direct_pure_topup_10_20_direct_polish_hard_pure_rect_lock_buckle_g12_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_20_direct_polish_hard_pure_rect_lock_buckle_g12_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L404_direct_pure_topup_10_20_direct_polish_hard_pure_re.asset,1b50a94b786ab07489444cadbfdcc1b9,Green,None,
405,41,505,Main/Level_Main_405,1,normal,PSG_Normal,maze,2,困难,Recovery,Recovery,PSG_Normal_maze_Hard_Recovery,25,43,0.581,170,153,187,1050,10,0,,,,,0,,,,direct_pure_topup_10_17_direct_polish_hard_pure_rect_maze_long_chain_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_17_direct_polish_hard_pure_rect_maze_long_chain_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L405_direct_pure_topup_10_17_direct_polish_hard_pure_re.asset,802169ec00d870d46aa375cb83039918,Green,None,
406,41,506,Main/Level_Main_406,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,18,36,0.5,84,76,92,643,13,0,,,,,0,,,,direct_pure_topup_05_17_direct_normal_pure_rect_outer_shell_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_17_direct_normal_pure_rect_outer_shell_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L406_direct_pure_topup_05_17_direct_normal_pure_rect_ou.asset,60ea1e95e63fdc44caa81a559fd9260a,Green,None,
407,41,507,Main/Level_Main_407,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,24,49,0.49,196,176,216,1154,10,0,,,,,0,,,,direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L407_direct_advanced_11_direct_advanced_veryhard_rect_c.asset,e76629abfdca7bb4f82f41634e0ba756,Green,None,
409,41,509,Main/Level_Main_409,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,23,40,0.575,145,131,159,900,10,0,,,,,0,,,,direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L409_direct_polish_hard_01_direct_polish_hard_rect_sect.asset,be41d2eff025f384898b2749196e07be,Green,None,
410,41,510,Main/Level_Main_410,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,21,42,0.5,139,125,153,870,10,0,,,,,0,,,,direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L410_direct_pure_topup_10_13_direct_polish_hard_pure_re.asset,3f6d7a4f20dd3854eb53802553087e96,Green,None,
411,42,511,Main/Level_Main_411,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,41,0.537,114,103,125,885,13,0,,,,,0,,,,direct_normal_145_direct_normal_rect_sweep_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_145_direct_normal_rect_sweep_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L411_direct_normal_145_direct_normal_rect_sweep_g2_v15.asset,e6b329225062a774f8f0ae2b80a2bed3,Green,None,
412,42,512,Main/Level_Main_412,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,32,39,0.821,158,142,174,1230,13,0,,,,,0,,,,direct_diff120_139_direct_diff_veryhard_near_square_center_cross_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_139_direct_diff_veryhard_near_square_center_cross_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L412_direct_diff120_139_direct_diff_veryhard_near_squar.asset,7e7df8669b6e48246990cb2a0aafca02,Green,None,
414,42,514,Main/Level_Main_414,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,37,0.595,107,96,118,804,13,0,,,,,0,,,,direct_normal_25_direct_normal_rect_sweep_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_25_direct_normal_rect_sweep_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L414_direct_normal_25_direct_normal_rect_sweep_g2_v03.asset,8ec005cafbc6d8c438157b57c06b0138,Green,None,
415,42,515,Main/Level_Main_415,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,38,0.605,141,127,155,854,10,0,,,,,0,,,,direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L415_direct_pure_topup_08_13_direct_polish_hard_pure_re.asset,ac20011fc02d6cb4180012530b165ca5,Green,None,
416,42,516,Main/Level_Main_416,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,38,0.658,149,134,164,932,10,0,,,,,0,,,,direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L416_direct_pure_topup_08_18_direct_polish_hard_pure_re.asset,c005ffef124daec4886329aecc74425f,Green,None,
419,42,519,Main/Level_Main_419,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,27,47,0.574,203,183,223,1250,10,0,,,,,0,,,,direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L419_direct_advanced_40_direct_advanced_veryhard_rect_s.asset,91a08e5780c5be74d888e6c86b954967,Green,None,
420,42,520,Main/Level_Main_420,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,22,42,0.524,143,129,157,900,10,0,,,,,0,,,,direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L420_direct_pure_topup_10_01_direct_polish_hard_pure_re.asset,5c419821a9b17254db55d1753ad66585,Green,None,
421,43,521,Main/Level_Main_421,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,25,45,0.556,180,162,198,1100,10,0,,,,,0,,,,direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L421_direct_polish_hard_08_direct_polish_hard_rect_swee.asset,f56419f5f6f19ba4184dd4be2608e4d8,Green,None,
422,43,522,Main/Level_Main_422,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,23,38,0.605,113,102,124,860,13,0,,,,,0,,,,direct_normal_14_direct_normal_rect_dense_weave_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_14_direct_normal_rect_dense_weave_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L422_direct_normal_14_direct_normal_rect_dense_weave_g1.asset,8ae0b57b1d052274c86a715946c7a80b,Green,None,
424,43,524,Main/Level_Main_424,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,22,37,0.595,129,116,142,793,10,0,,,,,0,,,,direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L424_direct_polish_clean_18_direct_polish_normal_rect_m.asset,11ee13a83bf2a02488af27840a99ddb1,Green,None,
425,43,525,Main/Level_Main_425,1,normal,PSG_Normal,lock,4,极难,Hard,Pressure,PSG_Normal_lock_Extreme_Pressure,28,48,0.583,213,192,234,1320,10,0,,,,,0,,,,direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L425_direct_advanced_33_direct_advanced_veryhard_rect_l.asset,2e746213f293c034eb0b2fe0fb7aebb5,Green,None,
428,43,528,Main/Level_Main_428,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,39,0.615,146,131,161,910,10,0,,,,,0,,,,direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L428_direct_pure_topup_10_03_direct_polish_hard_pure_re.asset,a687290fde52330498ae2a87eacdd6db,Green,None,
429,43,529,Main/Level_Main_429,1,normal,PSG_Normal,dense,3,特别困难,Hard,Pressure,PSG_Normal_dense_VeryHard_Pressure,27,48,0.562,205,185,225,1261,10,0,,,,,0,,,,direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L429_direct_advanced_10_direct_advanced_veryhard_rect_d.asset,d37b89b3f49239144929310c6b9dc4cd,Green,None,
430,43,530,Main/Level_Main_430,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,39,0.615,147,132,162,914,10,0,,,,,0,,,,direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L430_direct_pure_topup_08_22_direct_polish_hard_pure_re.asset,9e41036c526906f408660469dc37f81e,Green,None,
431,44,531,Main/Level_Main_431,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,23,39,0.59,112,101,123,879,13,0,,,,,0,,,,direct_normal_54_direct_normal_rect_dense_weave_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_54_direct_normal_rect_dense_weave_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L431_direct_normal_54_direct_normal_rect_dense_weave_g5.asset,9a3a907bddda0a349b5f27ab2eea5619,Green,None,
432,44,532,Main/Level_Main_432,1,normal,PSG_Normal,lock,2,困难,Hard,Pressure,PSG_Normal_lock_Hard_Pressure,24,43,0.558,164,148,180,1010,10,0,,,,,0,,,,direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L432_direct_polish_hard_13_direct_polish_hard_rect_core.asset,8f20ff361b5f38d45bcbf037e05392bc,Green,None,
434,44,534,Main/Level_Main_434,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,43,0.558,162,146,178,1007,10,0,,,,,0,,,,direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L434_direct_pure_topup_07_11_direct_polish_hard_pure_re.asset,9bc9ce0022d50774889a27fe916f66e2,Green,None,
436,44,536,Main/Level_Main_436,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,45,0.6,194,175,213,1195,10,0,,,,,0,,,,direct_advanced_25_direct_advanced_veryhard_rect_lock_buckle_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_25_direct_advanced_veryhard_rect_lock_buckle_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L436_direct_advanced_25_direct_advanced_veryhard_rect_l.asset,eb0b3fd59a1aaa14b8314a72047df2ac,Green,None,
437,44,537,Main/Level_Main_437,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,25,41,0.61,164,148,180,1003,10,0,,,,,0,,,,direct_pure_topup_08_23_direct_polish_hard_pure_rect_quasi_symmetry_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_23_direct_polish_hard_pure_rect_quasi_symmetry_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L437_direct_pure_topup_08_23_direct_polish_hard_pure_re.asset,1f296124da1e315479b6231f7c2d62af,Green,None,
439,44,539,Main/Level_Main_439,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,24,40,0.6,158,142,174,942,10,0,,,,,0,,,,direct_pure_topup_07_09_direct_polish_hard_pure_rect_maze_long_chain_g9_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_09_direct_polish_hard_pure_rect_maze_long_chain_g9_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L439_direct_pure_topup_07_09_direct_polish_hard_pure_re.asset,0c722329dd3e07b4b98bf6461e9d8627,Green,None,
440,44,540,Main/Level_Main_440,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,44,0.523,161,145,177,988,10,0,,,,,0,,,,direct_pure_topup_08_21_direct_polish_hard_pure_rect_dual_zone_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_21_direct_polish_hard_pure_rect_dual_zone_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L440_direct_pure_topup_08_21_direct_polish_hard_pure_re.asset,f3517bba5d7848e428421fb39a8312c1,Green,None,
441,45,541,Main/Level_Main_441,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,36,0.611,105,95,115,784,13,0,,,,,0,,,,direct_normal_topup_48_direct_normal_topup_rect_sweep_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_48_direct_normal_topup_rect_sweep_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L441_direct_normal_topup_48_direct_normal_topup_rect_sw.asset,d6460c3145bb1eb489931095e6bbeeba,Green,None,
