order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
395,40,495,Main/Level_Main_395,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,24,39,0.615,123,111,135,918,13,0,,,,,0,,,,direct_diff120_94_direct_diff_hard_room_gate_vertical_gate_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_94_direct_diff_hard_room_gate_vertical_gate_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L395_direct_diff120_94_direct_diff_hard_room_gate_verti.asset,8a3e48f43b4c57b4d839637da293088b,Green,None,
396,40,496,Main/Level_Main_396,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,28,46,0.609,174,157,191,1273,13,0,,,,,0,,,,direct_diff120_124_direct_diff_veryhard_dag_unlock_stair_ladder_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_124_direct_diff_veryhard_dag_unlock_stair_ladder_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L396_direct_diff120_124_direct_diff_veryhard_dag_unlock.asset,da5f7d8ced2df754f8f2800355bad82a,Green,None,
397,40,497,Main/Level_Main_397,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,23,35,0.657,105,95,115,800,13,0,,,,,0,,,,direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_40_direct_normal_topup_rect_sweep_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L397_direct_normal_topup_40_direct_normal_topup_rect_sw.asset,2804c6a3b203da04fa058be6b4e0e454,Green,None,
398,40,498,Main/Level_Main_398,1,shape,PSG_ShapeMask,shape_landmark,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,44,43,1.023,153,138,168,1234,17,1,butterfly,蝴蝶,shape_butterfly,UI/B_MissionAni/Special/ShapeIcons/shape_butterfly,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_17_large_butterfly,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L398_butterfly_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L398_r2_outer_strong_005_r2_006_a401_maskonlyb02_17_lar.asset,989d1169e3a313e47a1239dc3a6a9726,Green,BottleneckHeavy,
399,40,499,Main/Level_Main_399,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,38,0.632,144,130,158,891,10,0,,,,,0,,,,direct_pure_topup_08_01_direct_polish_hard_pure_rect_dual_zone_g11_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_01_direct_polish_hard_pure_rect_dual_zone_g11_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L399_direct_pure_topup_08_01_direct_polish_hard_pure_re.asset,0cb69abcca4ca2d4cbb69aa5c38c1e48,Green,None,
400,40,500,Main/Level_Main_400,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,38,0.605,143,129,157,856,10,0,,,,,0,,,,direct_pure_topup_09_18_direct_polish_hard_pure_rect_stair_push_g9_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_18_direct_polish_hard_pure_rect_stair_push_g9_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L400_direct_pure_topup_09_18_direct_polish_hard_pure_re.asset,63e0b2e1a859f5440b3073c013ce0d2a,Green,None,
401,41,501,Main/Level_Main_401_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,26,1.231,73,66,80,742,22,0,,,,,1,501,PrefabsN/Arrow/MissionAni/40_RussianBlue_sad_locked_8,PrefabsN/Arrow/MissionAni/40_RussianBlue_happy_break_8,hole_candidate_088_wide_32x26_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_088_wide_32x26_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L401_hole_candidate_088_wide_32x26_section.asset,f66a843edd816be4aa95180be64d6538,Green,None,
402,41,502,Main/Level_Main_402,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,30,33,0.909,129,116,142,974,13,0,,,,,0,,,,direct_diff120_107_direct_diff_hard_near_square_dense_kernel_g1_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_107_direct_diff_hard_near_square_dense_kernel_g1_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L402_direct_diff120_107_direct_diff_hard_near_square_de.asset,0a3235d254abd1444b94cb78a70ff262,Green,None,
403,41,503,Main/Level_Main_403,1,shape,PSG_ShapeMask,shape_vehicle,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,44,38,1.158,150,135,165,1131,17,1,dialphone,转盘电话,shape_dial_phone,UI/B_MissionAni/Special/ShapeIcons/shape_dial_phone,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_05_large_dialphone,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L403_dialphone_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L403_r2_outer_strong_005_r2_006_a401_maskonlyb06_05_lar.asset,7801a567caf2a324d978716f409fcae7,Green,None,
404,41,504,Main/Level_Main_404,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,39,0.641,155,139,171,951,10,0,,,,,0,,,,direct_pure_topup_10_20_direct_polish_hard_pure_rect_lock_buckle_g12_v10,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_20_direct_polish_hard_pure_rect_lock_buckle_g12_v10.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L404_direct_pure_topup_10_20_direct_polish_hard_pure_re.asset,1b50a94b786ab07489444cadbfdcc1b9,Green,None,
405,41,505,Main/Level_Main_405,1,normal,PSG_Normal,maze,2,困难,Recovery,Recovery,PSG_Normal_maze_Hard_Recovery,25,43,0.581,170,153,187,1050,10,0,,,,,0,,,,direct_pure_topup_10_17_direct_polish_hard_pure_rect_maze_long_chain_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_17_direct_polish_hard_pure_rect_maze_long_chain_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L405_direct_pure_topup_10_17_direct_polish_hard_pure_re.asset,802169ec00d870d46aa375cb83039918,Green,None,
406,41,506,Main/Level_Main_406,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,18,36,0.5,84,76,92,643,13,0,,,,,0,,,,direct_pure_topup_05_17_direct_normal_pure_rect_outer_shell_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_17_direct_normal_pure_rect_outer_shell_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L406_direct_pure_topup_05_17_direct_normal_pure_rect_ou.asset,60ea1e95e63fdc44caa81a559fd9260a,Green,None,
407,41,507,Main/Level_Main_407,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,24,49,0.49,196,176,216,1154,10,0,,,,,0,,,,direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_11_direct_advanced_veryhard_rect_core_burst_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L407_direct_advanced_11_direct_advanced_veryhard_rect_c.asset,e76629abfdca7bb4f82f41634e0ba756,Green,None,
408,41,508,Main/Level_Main_408,1,shape,PSG_ShapeMask,shape_nature,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,36,44,0.818,153,138,168,1074,13,1,arcadecabinet,街机,shape_arcade_cabinet,UI/B_MissionAni/Special/ShapeIcons/shape_arcade_cabinet,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_04_main_arcadecabinet,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L408_arcadecabinet_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L408_r2_outer_strong_005_r2_006_a401_maskonlyb06_04_mai.asset,7dd9bb466b10a3f428efa8c86580283a,Green,None,
409,41,509,Main/Level_Main_409,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,23,40,0.575,145,131,159,900,10,0,,,,,0,,,,direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_01_direct_polish_hard_rect_section_unlock_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L409_direct_polish_hard_01_direct_polish_hard_rect_sect.asset,be41d2eff025f384898b2749196e07be,Green,None,
410,41,510,Main/Level_Main_410,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,21,42,0.5,139,125,153,870,10,0,,,,,0,,,,direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_13_direct_polish_hard_pure_rect_dual_zone_g11_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L410_direct_pure_topup_10_13_direct_polish_hard_pure_re.asset,3f6d7a4f20dd3854eb53802553087e96,Green,None,
411,42,511,Main/Level_Main_411,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,41,0.537,114,103,125,885,13,0,,,,,0,,,,direct_normal_145_direct_normal_rect_sweep_g2_v15,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_145_direct_normal_rect_sweep_g2_v15.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L411_direct_normal_145_direct_normal_rect_sweep_g2_v15.asset,e6b329225062a774f8f0ae2b80a2bed3,Green,None,
412,42,512,Main/Level_Main_412,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,32,39,0.821,158,142,174,1230,13,0,,,,,0,,,,direct_diff120_139_direct_diff_veryhard_near_square_center_cross_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_139_direct_diff_veryhard_near_square_center_cross_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L412_direct_diff120_139_direct_diff_veryhard_near_squar.asset,7e7df8669b6e48246990cb2a0aafca02,Green,None,
413,42,513,Main/Level_Main_413,1,shape,PSG_ShapeMask,shape_landmark,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,38,49,0.776,153,138,168,1270,17,1,payphone,公用电话,shape_payphone,UI/B_MissionAni/Special/ShapeIcons/shape_payphone,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_06_large_payphone,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L413_payphone_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L413_r2_outer_strong_005_r2_006_a401_maskonlyb06_06_lar.asset,a029d7d7fa0561044b933cbb6b14cddc,Yellow,GrindyLowClear,
414,42,514,Main/Level_Main_414,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,37,0.595,107,96,118,804,13,0,,,,,0,,,,direct_normal_25_direct_normal_rect_sweep_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_25_direct_normal_rect_sweep_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L414_direct_normal_25_direct_normal_rect_sweep_g2_v03.asset,8ec005cafbc6d8c438157b57c06b0138,Green,None,
415,42,515,Main/Level_Main_415,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,23,38,0.605,141,127,155,854,10,0,,,,,0,,,,direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_13_direct_polish_hard_pure_rect_quasi_symmetry_g12_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L415_direct_pure_topup_08_13_direct_polish_hard_pure_re.asset,ac20011fc02d6cb4180012530b165ca5,Green,None,
416,42,516,Main/Level_Main_416,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,25,38,0.658,149,134,164,932,10,0,,,,,0,,,,direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_18_direct_polish_hard_pure_rect_lock_buckle_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L416_direct_pure_topup_08_18_direct_polish_hard_pure_re.asset,c005ffef124daec4886329aecc74425f,Green,None,
417,42,517,Main/Level_Main_417_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,30,0.933,75,67,83,751,22,0,,,,,1,517,PrefabsN/Arrow/MissionAni/41_Cockatiel_sad_locked_8,PrefabsN/Arrow/MissionAni/41_Cockatiel_happy_break_8,hole_topup_016_topup_tall_28x30_shell,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_016_topup_tall_28x30_shell.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L417_hole_topup_016_topup_tall_28x30_shell.asset,9652e6ca4a4f40941b1cc3fa0b22b06a,Green,None,
418,42,518,Main/Level_Main_418,1,shape,PSG_ShapeMask,shape_space,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,42,42,1.0,157,141,173,1068,13,1,crystalcluster,水晶簇,shape_crystal_cluster,UI/B_MissionAni/Special/ShapeIcons/shape_crystal_cluster,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_main_crystalcluster,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L418_crystalcluster_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L418_r2_outer_strong_005_r2_006_a401_maskonlyb08_04_mai.asset,6fb70c93bfed65745ab8cc2a0150b769,Green,None,
419,42,519,Main/Level_Main_419,1,normal,PSG_Normal,section,4,极难,RelativeExtreme,Peak,PSG_Normal_section_Extreme_Peak,27,47,0.574,203,183,223,1250,10,0,,,,,0,,,,direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_40_direct_advanced_veryhard_rect_section_unlock_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L419_direct_advanced_40_direct_advanced_veryhard_rect_s.asset,91a08e5780c5be74d888e6c86b954967,Green,None,
420,42,520,Main/Level_Main_420,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,22,42,0.524,143,129,157,900,10,0,,,,,0,,,,direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L420_direct_pure_topup_10_01_direct_polish_hard_pure_re.asset,5c419821a9b17254db55d1753ad66585,Green,None,
421,43,521,Main/Level_Main_421,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,25,45,0.556,180,162,198,1100,10,0,,,,,0,,,,direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_08_direct_polish_hard_rect_sweep_g4_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L421_direct_polish_hard_08_direct_polish_hard_rect_swee.asset,f56419f5f6f19ba4184dd4be2608e4d8,Green,None,
422,43,522,Main/Level_Main_422,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,23,38,0.605,113,102,124,860,13,0,,,,,0,,,,direct_normal_14_direct_normal_rect_dense_weave_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_14_direct_normal_rect_dense_weave_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L422_direct_normal_14_direct_normal_rect_dense_weave_g1.asset,8ae0b57b1d052274c86a715946c7a80b,Green,None,
423,43,523,Main/Level_Main_423,1,shape,PSG_ShapeMask,shape_vehicle,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,44,38,1.158,136,122,150,1147,17,1,artistpalette,调色盘,shape_artist_palette,UI/B_MissionAni/Special/ShapeIcons/shape_artist_palette,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_01_large_artistpalette,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L423_artistpalette_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L423_r2_outer_strong_005_r2_006_a401_maskonlyb05_01_lar.asset,b85afea4934a0dc47a5a09ffcd851ecb,Green,None,
424,43,524,Main/Level_Main_424,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,22,37,0.595,129,116,142,793,10,0,,,,,0,,,,direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_18_direct_polish_normal_rect_maze_long_chain_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L424_direct_polish_clean_18_direct_polish_normal_rect_m.asset,11ee13a83bf2a02488af27840a99ddb1,Green,None,
425,43,525,Main/Level_Main_425,1,normal,PSG_Normal,lock,4,极难,Hard,Pressure,PSG_Normal_lock_Extreme_Pressure,28,48,0.583,213,192,234,1320,10,0,,,,,0,,,,direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_33_direct_advanced_veryhard_rect_lock_buckle_g0_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L425_direct_advanced_33_direct_advanced_veryhard_rect_l.asset,2e746213f293c034eb0b2fe0fb7aebb5,Green,None,
426,43,526,Main/Level_Main_426_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,32,24,1.333,80,72,88,672,19,0,,,,,1,526,PrefabsN/Arrow/MissionAni/42_Budgerigar_sad_locked_8,PrefabsN/Arrow/MissionAni/42_Budgerigar_happy_break_8,hole_candidate_086_wide_32x24_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_086_wide_32x24_dense.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L426_hole_candidate_086_wide_32x24_dense.asset,85a4d8d7e9000c44c8d0c66e74189d1f,Green,None,
427,43,527,Main/Level_Main_427,1,shape,PSG_ShapeMask,shape_nature,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,44,40,1.1,161,145,177,1311,17,1,treasurechest,宝箱,shape_treasure_chest,UI/B_MissionAni/Special/ShapeIcons/shape_treasure_chest,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_large_treasurechest,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L427_treasurechest_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L427_r2_outer_strong_005_r2_006_a401_maskonlyb09_25_lar.asset,88194f3f0d2299a498d2e3c38c4325a8,Green,BottleneckHeavy,
428,43,528,Main/Level_Main_428,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,39,0.615,146,131,161,910,10,0,,,,,0,,,,direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_03_direct_polish_hard_pure_rect_dual_zone_g10_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L428_direct_pure_topup_10_03_direct_polish_hard_pure_re.asset,a687290fde52330498ae2a87eacdd6db,Green,None,
429,43,529,Main/Level_Main_429,1,normal,PSG_Normal,dense,3,特别困难,Hard,Pressure,PSG_Normal_dense_VeryHard_Pressure,27,48,0.562,205,185,225,1261,10,0,,,,,0,,,,direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L429_direct_advanced_10_direct_advanced_veryhard_rect_d.asset,d37b89b3f49239144929310c6b9dc4cd,Green,None,
430,43,530,Main/Level_Main_430,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,39,0.615,147,132,162,914,10,0,,,,,0,,,,direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_22_direct_polish_hard_pure_rect_stair_push_g13_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L430_direct_pure_topup_08_22_direct_polish_hard_pure_re.asset,9e41036c526906f408660469dc37f81e,Green,None,
431,44,531,Main/Level_Main_431,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,23,39,0.59,112,101,123,879,13,0,,,,,0,,,,direct_normal_54_direct_normal_rect_dense_weave_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_54_direct_normal_rect_dense_weave_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L431_direct_normal_54_direct_normal_rect_dense_weave_g5.asset,9a3a907bddda0a349b5f27ab2eea5619,Green,None,
432,44,532,Main/Level_Main_432,1,normal,PSG_Normal,lock,2,困难,Hard,Pressure,PSG_Normal_lock_Hard_Pressure,24,43,0.558,164,148,180,1010,10,0,,,,,0,,,,direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_13_direct_polish_hard_rect_core_burst_g5_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L432_direct_polish_hard_13_direct_polish_hard_rect_core.asset,8f20ff361b5f38d45bcbf037e05392bc,Green,None,
433,44,533,Main/Level_Main_433,1,shape,PSG_ShapeMask,shape_vehicle,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,43,47,0.915,161,145,177,1410,17,1,filmroll,胶片,shape_film_roll,UI/B_MissionAni/Special/ShapeIcons/shape_film_roll,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_10_large_filmroll,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L433_filmroll_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L433_r2_outer_strong_005_r2_006_a401_maskonlyb06_10_lar.asset,f33da85f11d83074c98ddf4f87ccdbf6,Green,BottleneckHeavy,
434,44,534,Main/Level_Main_434,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,24,43,0.558,162,146,178,1007,10,0,,,,,0,,,,direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_11_direct_polish_hard_pure_rect_section_unlock_g10_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L434_direct_pure_topup_07_11_direct_polish_hard_pure_re.asset,9bc9ce0022d50774889a27fe916f66e2,Green,None,
435,44,535,Main/Level_Main_435_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,28,28,1.0,76,68,84,697,22,0,,,,,1,535,PrefabsN/Arrow/MissionAni/43_Lovebird_sad_locked_8,PrefabsN/Arrow/MissionAni/43_Lovebird_happy_break_8,hole_candidate_051_std_28x28_lock,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_051_std_28x28_lock.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L435_hole_candidate_051_std_28x28_lock.asset,943f79282dee10141b8dd2103ac3cb56,Green,None,
436,44,536,Main/Level_Main_436,1,normal,PSG_Normal,lock,4,极难,RelativeExtreme,Peak,PSG_Normal_lock_Extreme_Peak,27,45,0.6,194,175,213,1195,10,0,,,,,0,,,,direct_advanced_25_direct_advanced_veryhard_rect_lock_buckle_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_25_direct_advanced_veryhard_rect_lock_buckle_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L436_direct_advanced_25_direct_advanced_veryhard_rect_l.asset,eb0b3fd59a1aaa14b8314a72047df2ac,Green,None,
