pack,rank,decision,sourceId,sourcePath,selectedPath,mode,edgeLongBefore,edgeLongAfter,maxEdgeRunAfter,selectedChains,selectedTiles,reason
R2,65,keep_repair,r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_062_r2_110_a607.asset,fill_outer,1,1,10,83,754,ok
R2,66,keep_repair,r1_ab_113_above300_level_616_final_take_refill_v2_p2_delta20_occ14_addcells_rewrite_v2_v2_r2_added50_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_113_above300_level_616_final_take_refill_v2_p2_delta20_occ14_addcells_rewrite_v2_v2_r2_added50_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_063_r2_113_a616.asset,fill_outer,3,3,14,59,546,ok
R2,67,keep_repair,r1_ab_114_above300_level_618_final_take_refill_v2_p2_delta27_occ25_addcells_rewrite_v2_v2_b3_added58_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_114_above300_level_618_final_take_refill_v2_p2_delta27_occ25_addcells_rewrite_v2_v2_b3_added58_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_064_r2_114_a618.asset,fill_outer,3,3,22,87,724,ok
R2,68,keep_repair,r1_ab_121_above300_level_621_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_121_above300_level_621_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_r2_added52_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_065_r2_121_a621.asset,fill_outer,4,3,19,63,585,ok
R2,69,keep_repair,r1_ab_132_above300_level_622_final_sparse_prefill_fill16_hole136_addcells_rewrite_v2_v2_l2_added65_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_132_above300_level_622_final_sparse_prefill_fill16_hole136_addcells_rewrite_v2_v2_l2_added65_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_066_r2_132_a622.asset,fill_outer,4,5,18,116,773,ok
R2,70,keep_repair,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_067_r2_136_a623.asset,fill_outer,2,2,12,69,679,ok
R2,71,keep_repair,r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_068_r2_139_a632.asset,original,3,3,15,91,737,ok
R2,72,keep_repair,r1_ab_140_above300_level_635_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_t3_added70_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_140_above300_level_635_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_t3_added70_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_069_r2_140_a635.asset,fill_outer,5,5,15,90,796,ok
R2,73,keep_repair,r1_ab_141_above300_level_638_final_take_refill_v2_p2_delta28_occ28_addcells_rewrite_v2_v2_l2_added65_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_141_above300_level_638_final_take_refill_v2_p2_delta28_occ28_addcells_rewrite_v2_v2_l2_added65_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_070_r2_141_a638.asset,original,3,3,14,81,704,ok
R2,74,keep_repair,r1_ab_144_above300_level_641_final_sparse_prefill_fill20_hole43_addcells_rewrite_v2_v2_l3_added80_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_144_above300_level_641_final_sparse_prefill_fill20_hole43_addcells_rewrite_v2_v2_l3_added80_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_071_r2_144_a641.asset,fill_outer,6,6,14,91,609,ok
R2,75,keep_repair,r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_072_r2_146_a645.asset,fill_outer,7,7,20,67,566,ok
R2,76,keep_repair,r1_ab_148_above300_level_652_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added46_rotation_hflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_148_above300_level_652_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added46_rotation_hflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_073_r2_148_a652.asset,original,2,2,15,83,592,ok
R2,77,keep_repair,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_074_r2_149_a654.asset,trim_refill,7,7,18,63,632,ok
R2,78,keep_repair,r1_ab_150_above300_level_655_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_b2_added43_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_150_above300_level_655_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_b2_added43_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_075_r2_150_a655.asset,fill_outer,3,4,18,56,530,ok
R2,79,keep_repair,r1_ab_151_above300_level_656_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_151_above300_level_656_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_076_r2_151_a656.asset,fill_outer,0,13,18,84,875,ok
R2,80,keep_repair,r1_ab_152_above300_level_661_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_l3_added77_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_152_above300_level_661_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_l3_added77_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_077_r2_152_a661.asset,fill_outer,5,5,21,55,590,ok
R2,81,keep_repair,r1_ab_153_above300_level_664_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_153_above300_level_664_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_078_r2_153_a664.asset,fill_outer,0,10,18,69,721,ok
R2,82,keep_repair,r1_ab_154_above300_level_665_final_take_refill_v2_p2_delta15_occ13_addcells_rewrite_v2_v2_t2_added50_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_154_above300_level_665_final_take_refill_v2_p2_delta15_occ13_addcells_rewrite_v2_v2_t2_added50_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_079_r2_154_a665.asset,fill_outer,3,4,14,72,829,ok
R2,83,keep_repair,r1_ab_155_above300_level_667_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_155_above300_level_667_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added35_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_080_r2_155_a667.asset,fill_outer,2,1,12,65,468,ok
R2,84,keep_repair,r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_156_above300_level_672_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l3_added85_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_081_r2_156_a672.asset,original,1,1,11,95,754,ok
R2,85,keep_repair,r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_159_above300_level_677_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r2_added55_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_082_r2_159_a677.asset,fill_outer,1,1,11,69,630,ok
R2,86,keep_repair,r1_ab_160_above300_level_681_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_160_above300_level_681_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_083_r2_160_a681.asset,fill_outer,0,12,18,59,590,ok
R2,87,keep_repair,r1_ab_161_above300_level_682_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_161_above300_level_682_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added54_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_084_r2_161_a682.asset,fill_outer,5,5,15,57,561,ok
R2,88,keep_repair,r1_ab_162_above300_level_685_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added80_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_162_above300_level_685_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added80_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_085_r2_162_a685.asset,fill_outer,2,2,18,81,669,ok
R2,89,keep_repair,r1_ab_165_above300_level_691_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added47_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_165_above300_level_691_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added47_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_086_r2_165_a691.asset,fill_outer,1,1,10,70,602,ok
R2,90,keep_repair,r1_ab_168_above300_level_696_final_sparse_prefill_fill25_hole57_addcells_rewrite_v2_v2_t2_added39_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_168_above300_level_696_final_sparse_prefill_fill25_hole57_addcells_rewrite_v2_v2_t2_added39_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_087_r2_168_a696.asset,fill_outer,3,4,18,86,710,ok
R2,91,keep_repair,r1_ab_171_above300_level_704_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_171_above300_level_704_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_088_r2_171_a704.asset,fill_outer,3,4,18,65,587,ok
R2,92,filter_sparse,r1_ab_172_above300_level_709_final_rotation_double_flip_180,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_172_above300_level_709_final_rotation_double_flip_180.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_172_above300_level_709_final_rotation_double_flip_180.asset,fill_outer,0,134,18,5,10,too_small
R2,93,keep_repair,r1_ab_173_above300_level_710_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_173_above300_level_710_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_090_r2_173_a710.asset,fill_outer,2,4,19,72,686,ok
R2,94,keep_repair,r1_ab_174_above300_level_711_final_take_refill_v2_p2_delta13_occ7_addcells_rewrite_v2_v2_l2_added43_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_174_above300_level_711_final_take_refill_v2_p2_delta13_occ7_addcells_rewrite_v2_v2_l2_added43_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_091_r2_174_a711.asset,fill_outer,3,3,21,42,405,ok
R2,95,keep_repair,r1_ab_178_above300_level_716_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_l2_added55_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_178_above300_level_716_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_l2_added55_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_092_r2_178_a716.asset,original,2,2,18,92,639,ok
R2,96,keep_repair,r1_ab_179_above300_level_717_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added69_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_179_above300_level_717_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added69_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_093_r2_179_a717.asset,fill_outer,5,5,17,70,688,ok
R2,97,keep_repair,r1_ab_185_above300_level_731_final_take_refill_v2_p1_delta5_occ5_addcells_rewrite_v2_v2_b3_added57_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_185_above300_level_731_final_take_refill_v2_p1_delta5_occ5_addcells_rewrite_v2_v2_b3_added57_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_094_r2_185_a731.asset,original,6,6,27,49,592,ok
R2,98,keep_repair,r1_ab_186_above300_level_735_final_take_refill_v2_p2_delta12_occ6_addcells_rewrite_v2_v2_r2_added62_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_186_above300_level_735_final_take_refill_v2_p2_delta12_occ6_addcells_rewrite_v2_v2_r2_added62_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_095_r2_186_a735.asset,fill_outer,1,1,12,79,717,ok
R2,99,keep_repair,r1_ab_190_above300_level_742_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_t2_added47_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_190_above300_level_742_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_t2_added47_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_096_r2_190_a742.asset,original,4,4,16,77,761,ok
R2,100,keep_repair,r1_ab_191_above300_level_744_final_take_refill_v2_p2_delta10_occ8_addcells_rewrite_v2_v2_b3_added67_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_191_above300_level_744_final_take_refill_v2_p2_delta10_occ8_addcells_rewrite_v2_v2_b3_added67_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_097_r2_191_a744.asset,fill_outer,0,1,18,62,562,ok
R2,101,filter_sparse,r1_ab_192_above300_level_747_final_rotation_double_flip_180,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_192_above300_level_747_final_rotation_double_flip_180.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_192_above300_level_747_final_rotation_double_flip_180.asset,fill_outer,0,136,18,3,7,too_small
R2,102,keep_repair,r1_ab_194_above300_level_753_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_r2_added75_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_194_above300_level_753_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_r2_added75_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_099_r2_194_a753.asset,fill_outer,6,6,28,123,1326,ok
R2,103,keep_repair,r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_195_above300_level_754_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_l2_added58_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_100_r2_195_a754.asset,original,1,1,14,74,748,ok
R2,104,keep_repair,r1_ab_196_above300_level_755_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_b3_added71_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_196_above300_level_755_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_b3_added71_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_101_r2_196_a755.asset,fill_outer,6,8,23,86,877,ok
R2,105,keep_repair,r1_ab_197_above300_level_756_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_197_above300_level_756_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_r2_added48_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_102_r2_197_a756.asset,fill_outer,4,4,15,50,563,ok
R2,106,keep_repair,r1_ab_198_above300_level_757_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_b3_added68_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_198_above300_level_757_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_b3_added68_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_103_r2_198_a757.asset,original,1,1,21,93,781,ok
R2,107,keep_repair,r1_ab_200_above300_level_761_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added56_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_200_above300_level_761_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added56_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_104_r2_200_a761.asset,original,3,3,14,63,706,ok
R2,108,keep_repair,r1_ab_201_above300_level_764_final_take_refill_v2_p2_delta14_occ2_addcells_rewrite_v2_v2_t3_added83_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_201_above300_level_764_final_take_refill_v2_p2_delta14_occ2_addcells_rewrite_v2_v2_t3_added83_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_105_r2_201_a764.asset,trim_refill,1,1,11,116,1045,ok
R2,109,keep_repair,r1_ab_203_above300_level_772_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_b2_added32_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_203_above300_level_772_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_b2_added32_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_106_r2_203_a772.asset,original,2,2,15,40,296,ok
R2,110,keep_repair,r1_ab_204_above300_level_774_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_l2_added50_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_204_above300_level_774_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_l2_added50_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_107_r2_204_a774.asset,original,4,4,20,60,584,ok
R2,111,keep_repair,r1_ab_205_above300_level_775_final_take_refill_v2_p2_delta16_occ14_addcells_rewrite_v2_v2_t3_added52_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_205_above300_level_775_final_take_refill_v2_p2_delta16_occ14_addcells_rewrite_v2_v2_t3_added52_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_108_r2_205_a775.asset,fill_outer,2,2,13,53,407,ok
R2,112,keep_repair,r1_ab_207_above300_level_781_final_addcells_rewrite_v2_v2_r2_added48_rotation_hflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_207_above300_level_781_final_addcells_rewrite_v2_v2_r2_added48_rotation_hflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_109_r2_207_a781.asset,fill_outer,1,3,18,88,654,ok
R2,113,keep_repair,r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_208_above300_level_782_final_take_refill_v2_p1_delta8_occ8_addcells_rewrite_v2_v2_r2_added60_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_110_r2_208_a782.asset,fill_outer,2,2,24,66,633,ok
R2,114,keep_repair,r1_ab_209_above300_level_783_final_addcells_rewrite_v2_v2_b3_added54_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_209_above300_level_783_final_addcells_rewrite_v2_v2_b3_added54_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_111_r2_209_a783.asset,fill_outer,3,8,18,42,549,ok
R2,115,keep_repair,r1_ab_210_above300_level_787_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_r2_added38_rotation_hflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_210_above300_level_787_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_r2_added38_rotation_hflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_112_r2_210_a787.asset,fill_outer,8,8,19,42,408,ok
R2,116,keep_repair,r1_ab_211_above300_level_789_final_take_refill_v2_p2_delta15_occ9_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_211_above300_level_789_final_take_refill_v2_p2_delta15_occ9_addcells_rewrite_v2_v2_t3_added58_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_113_r2_211_a789.asset,original,3,3,16,58,550,ok
R2,117,keep_repair,r1_ab_213_above300_level_798_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_213_above300_level_798_final_take_refill_v2_p2_delta11_occ11_addcells_rewrite_v2_v2_t2_added42_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_114_r2_213_a798.asset,fill_outer,2,2,12,70,562,ok
R2,118,keep_repair,r1_ab_215_above300_level_805_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_b3_added61_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_215_above300_level_805_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_b3_added61_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_115_r2_215_a805.asset,original,1,1,24,72,574,ok
R2,119,keep_repair,r1_ab_217_above300_level_808_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_b3_added91_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_217_above300_level_808_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_b3_added91_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_116_r2_217_a808.asset,fill_outer,10,10,14,158,1362,ok
R2,120,keep_repair,r1_ab_218_above300_level_809_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_218_above300_level_809_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_l2_added59_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_117_r2_218_a809.asset,fill_outer,0,0,7,112,875,ok
