"part","order","section10","roleInSection","productionDifficultyBand","levelId","path","sourceReport","sourceIndex","sourceCoverage","chains","maxChain","solved","steps","avgChoices","choiceP80","maxChoices","localPatchSolveRunMax","nearOuterPatchSolveRunMax","solveTraceQualityScore","solveTraceCollapseRiskScore","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","dependencyRegionEntropy","processTier","processTierReason","tightProcessTier","tightProcessTierReason"
"3","372","38","Hard","Hard","campaign500_normal_full_v1_s27_s38_139_nutation_peel_v2_rect_s38_o372_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_139_nutation_peel_v2_rect_s38_o372_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","139","0.978","89","21","True","89","10.75","13","17","5","3","0.826","0.344","13","13","0.987","0.988","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","362","37","NormalA_FlowOrNeutral","NormalNeutral","campaign500_normal_full_v1_s27_s38_123_nutation_mixed_neutral_v1_rect_s37_o362_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_123_nutation_mixed_neutral_v1_rect_s37_o362_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","123","0.986","74","21","True","74","6.39","10","11","5","5","0.827","0.358","11","9","0.992","0.991","Drop","p80 choices high; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","372","38","Hard","Hard","campaign500_normal_full_v1_s27_s38_141_nutation_peel_v2_rect_s38_o372_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_141_nutation_peel_v2_rect_s38_o372_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","141","0.975","92","21","True","92","8.47","11","13","7","5","0.729","0.396","10","8","0.989","0.988","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","372","38","Hard","Hard","campaign500_normal_full_v1_s27_s38_140_nutation_peel_v2_rect_s38_o372_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_140_nutation_peel_v2_rect_s38_o372_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","140","0.973","86","21","True","86","10.3","14","16","5","4","0.758","0.374","12","11","0.993","0.993","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","362","37","NormalA_FlowOrNeutral","NormalNeutral","campaign500_normal_full_v1_s27_s38_122_nutation_mixed_neutral_v1_rect_s37_o362_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_122_nutation_mixed_neutral_v1_rect_s37_o362_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","122","0.986","71","21","True","71","6.73","10","13","5","3","0.844","0.212","6","6","0.988","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","359","36","Peak","Peak","campaign500_normal_full_v1_s27_s38_119_nutation_pressure_peak_v1_rect_s36_o359_v01_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_119_nutation_pressure_peak_v1_rect_s36_o359_v01_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","119","0.988","91","21","True","91","8.58","11","13","8","5","0.886","0.171","6","6","0.985","0.981","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","359","36","Peak","Peak","campaign500_normal_full_v1_s27_s38_118_nutation_pressure_peak_v1_rect_s36_o359_v00_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_118_nutation_pressure_peak_v1_rect_s36_o359_v00_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","118","0.986","96","21","True","96","6.69","10","12","7","3","0.882","0.242","8","8","0.996","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","362","37","NormalA_FlowOrNeutral","NormalNeutral","campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_121_nutation_mixed_neutral_v1_rect_s37_o362_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","121","0.991","72","21","True","72","5.22","6","8","3","2","0.835","0.264","8","8","0.992","0.991","A","usable process curve","Drop","avg > 4; p80 > 5; max > 7; local window burst"
"3","359","36","Peak","Peak","campaign500_normal_full_v1_s27_s38_120_nutation_pressure_peak_v1_rect_s36_o359_v02_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_120_nutation_pressure_peak_v1_rect_s36_o359_v02_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","120","0.983","92","21","True","92","7.17","12","13","6","6","0.728","0.338","8","8","0.992","0.992","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local conveyor run; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
"3","289","29","Hard","Hard","campaign500_normal_full_v1_s27_s38_31_nutation_peel_v2_rect_s29_o289_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_31_nutation_peel_v2_rect_s29_o289_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","31","0.976","71","19","True","71","7.65","10","12","7","3","0.771","0.285","11","6","0.998","0.996","Drop","avg choices high; p80 choices high; choice peak high; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","274","28","Hard","Hard","campaign500_normal_full_v1_s27_s38_21_nutation_peel_v2_rect_s28_o274_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_21_nutation_peel_v2_rect_s28_o274_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","21","0.972","75","19","True","75","8.39","11","12","5","4","0.851","0.167","6","5","0.995","0.994","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","289","29","Hard","Hard","campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_33_nutation_peel_v2_rect_s29_o289_v02_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","33","0.966","82","21","True","82","7.39","9","11","3","3","0.875","0.182","7","6","0.993","0.99","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; near-outer patch solve run; local window burst"
"3","289","29","Hard","Hard","campaign500_normal_full_v1_s27_s38_32_nutation_peel_v2_rect_s29_o289_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_32_nutation_peel_v2_rect_s29_o289_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","32","0.975","78","21","True","78","10.03","13","15","12","9","0.71","0.446","13","11","0.989","0.985","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local conveyor run; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","274","28","Hard","Hard","campaign500_normal_full_v1_s27_s38_20_nutation_peel_v2_rect_s28_o274_v01_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_20_nutation_peel_v2_rect_s28_o274_v01_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","20","0.972","74","21","True","74","7.61","9","11","5","5","0.813","0.177","6","4","0.997","0.995","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s27_s38_05_nutation_mixed_neutral_v1_rect_s27_o262_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_05_nutation_mixed_neutral_v1_rect_s27_o262_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","5","0.982","71","21","True","71","5.46","7","9","7","7","0.895","0.15","6","6","0.996","0.995","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s27_s38_04_nutation_mixed_neutral_v1_rect_s27_o262_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_04_nutation_mixed_neutral_v1_rect_s27_o262_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","4","0.988","69","20","True","69","5.72","7","11","6","4","0.888","0.193","9","6","0.995","0.996","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","274","28","Hard","Hard","campaign500_normal_full_v1_s27_s38_19_nutation_peel_v2_rect_s28_o274_v00_peelmid_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_19_nutation_peel_v2_rect_s28_o274_v00_peelmid_curve_chain.asset","campaign500_normal_full_v1_report.csv","19","0.972","71","21","True","71","8.32","11","13","5","4","0.858","0.122","5","4","0.995","0.99","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","262","27","NormalB_NeutralOrPeelLight","NormalNeutral","campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_06_nutation_mixed_neutral_v1_rect_s27_o262_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","6","0.985","71","21","True","71","6.18","8","10","7","6","0.862","0.225","7","7","0.989","0.991","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","312","32","Hard","Hard","campaign500_normal_full_v1_s27_s38_67_nutation_peel_rail_v1_rect_s32_o312_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_67_nutation_peel_rail_v1_rect_s32_o312_v00_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","67","0.994","75","20","True","75","7.53","10","15","9","8","0.902","0.08","4","4","0.994","0.985","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","302","31","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s27_s38_51_nutation_flow_curve_v1_rect_s31_o302_v02_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_51_nutation_flow_curve_v1_rect_s31_o302_v02_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","51","0.985","63","19","True","63","7.35","10","13","6","6","0.893","0.168","8","6","0.995","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","312","32","Hard","Hard","campaign500_normal_full_v1_s27_s38_69_nutation_peel_rail_v1_rect_s32_o312_v02_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_69_nutation_peel_rail_v1_rect_s32_o312_v02_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","69","0.994","68","20","True","68","8.56","11","13","4","4","0.866","0.059","5","4","0.99","0.979","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","312","32","Hard","Hard","campaign500_normal_full_v1_s27_s38_68_nutation_peel_rail_v1_rect_s32_o312_v01_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_68_nutation_peel_rail_v1_rect_s32_o312_v01_peelmid_rail_chain.asset","campaign500_normal_full_v1_report.csv","68","0.993","73","20","True","73","6.49","9","12","6","6","0.879","0.078","4","4","0.994","0.993","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","302","31","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s27_s38_50_nutation_flow_curve_v1_rect_s31_o302_v01_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_50_nutation_flow_curve_v1_rect_s31_o302_v01_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","50","0.989","59","19","True","59","8.47","13","14","7","3","0.916","0.148","6","6","0.983","0.986","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","299","30","Peak","Peak","campaign500_normal_full_v1_s27_s38_47_nutation_pressure_peak_v1_rect_s30_o299_v01_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_47_nutation_pressure_peak_v1_rect_s30_o299_v01_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","47","0.988","89","21","True","89","6.35","8","11","7","7","0.736","0.413","10","9","0.993","0.991","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
"3","299","30","Peak","Peak","campaign500_normal_full_v1_s27_s38_46_nutation_pressure_peak_v1_rect_s30_o299_v00_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_46_nutation_pressure_peak_v1_rect_s30_o299_v00_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","46","0.984","91","21","True","91","6.27","9","13","7","6","0.759","0.372","18","13","0.99","0.987","Drop","p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","302","31","NormalA_FlowOrNeutral","NormalFlow","campaign500_normal_full_v1_s27_s38_49_nutation_flow_curve_v1_rect_s31_o302_v00_flowcurve_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_49_nutation_flow_curve_v1_rect_s31_o302_v00_flowcurve_curve_chain.asset","campaign500_normal_full_v1_report.csv","49","0.978","62","19","True","62","6.73","9","12","7","5","0.808","0.309","9","9","0.986","0.955","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"3","299","30","Peak","Peak","campaign500_normal_full_v1_s27_s38_48_nutation_pressure_peak_v1_rect_s30_o299_v02_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_48_nutation_pressure_peak_v1_rect_s30_o299_v02_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","48","0.989","92","21","True","92","4.88","6","9","6","4","0.832","0.317","10","8","0.991","0.99","B","flow or late-campaign only","B","closest current-pool curve"
"4","465","47","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_19_nutation_peel_v2_rect_s47_o465_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_19_nutation_peel_v2_rect_s47_o465_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","19","0.981","107","20","True","107","9.47","12","14","8","4","0.698","0.453","11","7","0.992","0.992","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","456","46","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_06_nutation_peel_v2_rect_s46_o456_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_06_nutation_peel_v2_rect_s46_o456_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","6","0.965","105","21","True","105","11.4","14","15","5","4","0.757","0.373","9","9","0.987","0.984","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; weak meaningful unlock; local patch solve run; near-outer patch solve run; local window burst"
"4","465","47","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_21_nutation_peel_v2_rect_s47_o465_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_21_nutation_peel_v2_rect_s47_o465_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","21","0.981","101","20","True","101","9.11","11","13","9","4","0.792","0.279","7","7","0.996","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","465","47","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_20_nutation_peel_v2_rect_s47_o465_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_20_nutation_peel_v2_rect_s47_o465_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","20","0.976","103","21","True","103","8.77","11","15","6","5","0.73","0.36","8","8","0.998","0.999","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","456","46","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_05_nutation_peel_v2_rect_s46_o456_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_05_nutation_peel_v2_rect_s46_o456_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","5","0.983","99","21","True","99","10.29","14","16","7","5","0.805","0.282","9","7","0.994","0.993","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local conveyor run; nearby solve run; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; nearby solve run; local patch solve run; near-outer patch solve run; local window burst"
"4","449","45","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_53_nutation_peel_rail_v1_rect_s45_o449_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_53_nutation_peel_rail_v1_rect_s45_o449_v01_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","53","0.990","90","20","True","90","8.29","11","14","5","4","0.86","0.124","6","3","0.992","0.989","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","449","45","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_52_nutation_peel_rail_v1_rect_s45_o449_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_52_nutation_peel_rail_v1_rect_s45_o449_v00_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","52","0.992","79","20","True","79","12.23","16","19","3","3","0.879","0.103","6","5","0.986","0.979","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; near-outer patch solve run; local window burst"
"4","456","46","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_04_nutation_peel_v2_rect_s46_o456_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_04_nutation_peel_v2_rect_s46_o456_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","4","0.972","96","21","True","96","8.33","10","12","6","4","0.746","0.377","9","9","0.987","0.984","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","449","45","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_54_nutation_peel_rail_v1_rect_s45_o449_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_54_nutation_peel_rail_v1_rect_s45_o449_v02_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","54","0.990","85","20","True","85","8.74","11","14","8","4","0.822","0.247","11","7","0.994","0.991","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","500","50","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_58_nutation_peel_v2_rect_s50_o500_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_58_nutation_peel_v2_rect_s50_o500_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","58","0.974","88","21","True","88","10.58","14","16","6","4","0.675","0.513","11","11","0.995","0.991","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; weak meaningful unlock; local patch solve run; near-outer patch solve run; local window burst"
"4","485","49","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_45_nutation_peel_v2_rect_s49_o485_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_45_nutation_peel_v2_rect_s49_o485_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","45","0.983","89","21","True","89","8.71","11","13","6","3","0.799","0.206","6","6","0.999","0.997","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","500","50","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_60_nutation_peel_v2_rect_s50_o500_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_60_nutation_peel_v2_rect_s50_o500_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","60","0.981","93","21","True","93","11.1","14","15","6","3","0.835","0.306","9","9","0.996","0.997","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","500","50","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_59_nutation_peel_v2_rect_s50_o500_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_59_nutation_peel_v2_rect_s50_o500_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","59","0.972","92","21","True","92","10.05","12","15","6","5","0.659","0.475","21","15","0.995","0.992","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
