"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","variantIndex","variantLabel","mainMissionId","levelName","category","roleInSection","productionLane","productionStyleFamily","productionChainLanguage","productionDifficultyBand","experienceRole","reviewOnly","plannedWidth","plannedHeight","plannedAspect","plannedCanvasBand","plannedTargetChains","targetChainsMin","targetChainsMax","referenceArrowTiles","referenceMaxChainLength","actualTargetChains","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainLanguageDetail","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"TraceOrderKeep","2.733","True","True","True","True","True","True","","29","2","29","Campaign500NormalFullV1:w9smp","","3","1","v01","129","Main/Level_Main_29","normal","Peak","PeelHard","peel_hard","rail_chain","Peak","FixedFront40","0","22","30","0.733","S_Peak","98","88","108","770","17","92","","dense","PSG_Normal_dense_Extreme_FixedFront40","nutation_strict_mixed_peak_v1_rect_s03_o029_v01_strictmixedpeak_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;edge_headed;dense_weave_chain","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;broad_choice_curve;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_peak_v1_rect_s03_o029_v01_strictmixedpeak_mixed_chain","c5nep_w9smp_02_nutation_strict_mixed_peak_v1_rect_s03_o029_v01_strictmixedpeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smp/c5nep_w9smp_02_nutation_strict_mixed_peak_v1_rect_s03_o029_v01_strictmixedpeak_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smp/c5nep_w9smp_02_nutation_strict_mixed_peak_v1_rect_s03_o029_v01_strictmixedpeak_mixed_chain.asset","1","22","30","0.989","75","8.71","21","0.505","0.293","0.093","4","7","True","A","usable process curve","6.16","10","3","3","5","0.03","0.047","2","L","left-edge inward / starts around left side","3","0.886","0.188","0.5","7","7","0.989","3","5","0.107","0.985","0.394","0.521","0.493","0.501","LocalEasy","Style=PressureHard | Score=2267 | TargetInitial=5 | OpeningRatio=0.067 | Straightness=0.505 | EarlyChoices=27.3/48 | LocalRun=4 | Jump=9.0 | NearRate=0.48 | Peel style=PressureHard seed=1498896474 fill=653/660(0.989) chains=75 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=5->4 edgeHeads=9->7 earlyChoices=27.0/48 localRun=4 jump=9.0 near=0.48 targetInitial=3"
"TraceOrderKeep","2.841","True","True","True","True","True","True","","31","77","31","Campaign500NormalFullV1:s01_s13","relocated_from_order_62","4","1","v01","131","Main/Level_Main_31","normal","NormalA_FlowOrNeutral","FlowCurve","flow_continuous","curve_chain","NormalFlow","FixedFront40","0","20","27","0.741","M_Flow","61","55","67","381","9","63","","sweep","PSG_Normal_sweep_NormalOrRecovery_FixedFront40","nutation_mixed_neutral_v1_rect_s07_o062_v01_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;dense_weave_chain","staged_unlock","peel_grammar;multi_region;axis_drift;staged_unlock;peel_visible","","clean","nutation_mixed_neutral_v1_rect_s07_o062_v01_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_77_nutation_mixed_neutral_v1_rect_s07_o062_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_77_nutation_mixed_neutral_v1_rect_s07_o062_v01_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_77_nutation_mixed_neutral_v1_rect_s07_o062_v01_neutralmixed_mixed_chain.asset","1","20","27","0.981","55","9.64","21","0.464","0.309","0.036","2","2","True","B","flow or late-campaign only","3.76","6","4","4","3","0.109","0.089","2","T","top-edge inward / starts around top side","3","0.864","0.147","0.519","6","4","0.998","4","2.909","0.345","0.996","0.415","0.472","0.396","0.248","LocalEasy","Style=PressureHard | Score=6469 | TargetInitial=4 | OpeningRatio=0.036 | Straightness=0.464 | EarlyChoices=25.0/50 | LocalRun=4 | Jump=6.5 | NearRate=0.52 | Peel style=PressureHard seed=645941314 fill=530/540(0.981) chains=55 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.692","True","True","True","True","True","True","","35","41","35","Campaign500NormalFullV1:s01_s13","relocated_from_order_35","4","1","v01","135","Main/Level_Main_35","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","FixedFront40","0","20","27","0.741","S_Neutral","65","59","71","484","13","65","","dense","PSG_Normal_dense_NormalOrRecovery_FixedFront40","nutation_mixed_neutral_v1_rect_s04_o035_v01_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","woven_medium;edge_headed;dense_weave_chain","flow_spread","peel_grammar;wide_front;sweep_pressure","directional_sweep_watch;near_outer_watch;same_axis_watch;dependency_local_watch","watch","nutation_mixed_neutral_v1_rect_s04_o035_v01_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_41_nutation_mixed_neutral_v1_rect_s04_o035_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_41_nutation_mixed_neutral_v1_rect_s04_o035_v01_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_41_nutation_mixed_neutral_v1_rect_s04_o035_v01_neutralmixed_mixed_chain.asset","1","20","27","0.974","56","9.39","21","0.505","0.268","0.125","2","7","True","B","flow or late-campaign only","4.86","8","6","5","4","0.236","0.097","1","B","bottom-edge inward / starts around bottom side","3","0.895","0.123","0.473","8","3","0.976","4","3.661","0.125","0.976","0.556","0.537","0.407","0.321","LocalEasy","Style=PressureHard | Score=4576 | TargetInitial=4 | OpeningRatio=0.036 | Straightness=0.505 | EarlyChoices=21.9/47 | LocalRun=4 | Jump=7.8 | NearRate=0.42 | Peel style=PressureHard seed=250616951 fill=526/540(0.974) chains=56 remaining=14 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.626","True","True","True","True","True","True","","40","3","40","Campaign500NormalFullV1:w9smh","","4","2","v02","140","Main/Level_Main_40","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","FixedFront40","0","23","31","0.742","M_PeelMid","103","93","113","717","13","84","","lock","PSG_Normal_lock_Hard_FixedFront40","nutation_strict_mixed_hard_v1_rect_s04_o040_v02_strictmixedhard_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;directional_sweep_watch;collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s04_o040_v02_strictmixedhard_mixed_chain","c5nep_w9smh_03_nutation_strict_mixed_hard_v1_rect_s04_o040_v02_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_03_nutation_strict_mixed_hard_v1_rect_s04_o040_v02_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_03_nutation_strict_mixed_hard_v1_rect_s04_o040_v02_strictmixedhard_mixed_chain.asset","1","23","31","0.987","81","8.69","20","0.434","0.346","0.099","3","8","True","B","flow or late-campaign only","5.41","10","6","4","9","0.229","0.014","2","L","left-edge inward / starts around left side","4","0.818","0.28","0.475","8","7","0.993","5","3.568","0.16","0.993","0.474","0.603","0.538","0.288","LocalEasy","Style=PressureHard | Score=23433 | TargetInitial=6 | OpeningRatio=0.037 | Straightness=0.434 | EarlyChoices=20.5/47 | LocalRun=11 | Jump=6.3 | NearRate=0.74 | Peel style=PressureHard seed=2049199126 fill=704/713(0.987) chains=81 remaining=9 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.699","True","True","True","True","True","True","","41","123","41","Campaign500NormalFullV1:s01_s13","relocated_from_order_102","5","2","v02","141","Main/Level_Main_41","normal","NormalA_FlowOrNeutral","FlowRail","flow_continuous","rail_chain","NormalFlow","Recovery","0","20","27","0.741","M_Flow","62","56","68","382","9","57","","dense","PSG_Normal_dense_NormalOrRecovery_Recovery","nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","long_chain;straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","flow_spread","peel_grammar;axis_drift;wide_front;peel_visible;sweep_pressure","stripe_watch;same_axis_watch;same_dir_watch;long_low_turn_visual","watch","nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain","campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain.asset","1","18","24","0.995","38","11.32","21","0.61","0.105","0.184","7","7","True","B","flow or late-campaign only","4.79","8","6","3","4","0.176","0.212","2","L","left-edge inward / starts around left side","2","0.878","0.163","0.541","7","6","0.977","3","3.895","0.132","0.978","0.419","0.419","0.387","0.398","LocalEasy","Style=NutationFlowRailV1 | Score=40012 | TargetInitial=7 | OpeningRatio=0.184 | Peel style=NutationFlowRailV1 seed=960489420 fill=430/432(0.995) chains=38 remaining=2 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.7","True","True","True","True","True","True","","44","6","44","Campaign500NormalFullV1:w9smh","","5","1","v01","144","Main/Level_Main_44","normal","Hard","PeelMid","peel_mid","curve_chain","Hard","Pressure","0","21","28","0.75","S_PeelMid","86","77","95","628","13","84","","section","PSG_Normal_section_Hard_Pressure","nutation_strict_mixed_hard_v1_rect_s05_o044_v01_strictmixedhard_mixed_chain","section_unlock","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;stripe_watch;same_dir_watch","watch","nutation_strict_mixed_hard_v1_rect_s05_o044_v01_strictmixedhard_mixed_chain","c5nep_w9smh_06_nutation_strict_mixed_hard_v1_rect_s05_o044_v01_strictmixedhard_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_06_nutation_strict_mixed_hard_v1_rect_s05_o044_v01_strictmixedhard_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smh/c5nep_w9smh_06_nutation_strict_mixed_hard_v1_rect_s05_o044_v01_strictmixedhard_mixed_chain.asset","1","21","28","0.98","65","8.86","20","0.5","0.338","0.077","2","5","True","A","usable process curve","5.97","10","4","3","5","0.079","0.129","2","R","right-edge inward / starts around right side","3","0.862","0.177","0.516","6","6","0.988","4","4.108","0.123","0.99","0.46","0.508","0.444","0.302","LocalEasy","Style=PressureHard | Score=-1873 | TargetInitial=5 | OpeningRatio=0.031 | Straightness=0.500 | EarlyChoices=27.0/49 | LocalRun=3 | Jump=9.1 | NearRate=0.32 | Peel style=PressureHard seed=65073661 fill=576/588(0.980) chains=65 remaining=12 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.599","True","True","True","True","True","True","","50","90","50","Campaign500NormalFullV1:s01_s13","relocated_from_order_79","5","2","v02","150","Main/Level_Main_50","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Recovery","0","20","27","0.741","S_Neutral","67","60","74","527","57","58","","sweep","PSG_Normal_sweep_NormalOrRecovery_Recovery","nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain","maze_long_chain","unknown_variant","rectangle_peel","mixed_chain","long_chain","long_chain","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;sweep_pressure","choice_peak_watch;directional_sweep_watch;local_patch_watch;near_outer_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_90_nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_90_nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_90_nutation_mixed_neutral_v1_rect_s08_o079_v02_neutralmixed_mixed_chain.asset","1","20","27","0.989","54","9.89","21","0.467","0.241","0.074","2","4","True","B","flow or late-campaign only","5.41","10","7","5","5","0.284","0.072","1","L","left-edge inward / starts around left side","3","0.872","0.178","0.491","6","6","0.988","4","3.704","0.13","0.988","0.538","0.538","0.5","0.237","LocalEasy","Style=PressureHard | Score=7829 | TargetInitial=4 | OpeningRatio=0.037 | Straightness=0.467 | EarlyChoices=22.8/56 | LocalRun=7 | Jump=7.3 | NearRate=0.65 | Peel style=PressureHard seed=111032954 fill=534/540(0.989) chains=54 remaining=6 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.665","True","True","True","True","True","True","","52","67","52","Campaign500NormalFullV1:s01_s13","relocated_from_order_52","6","0","v00","152","Main/Level_Main_52","normal","Hard","PeelMid","peel_mid","rail_chain","Hard","Pressure","0","21","28","0.75","S_PeelMid","87","78","96","666","13","84","","lock","PSG_Normal_lock_Hard_Pressure","nutation_peel_rail_v1_rect_s06_o052_v00_peelmid_rail_chain","peel_layered","nutation_peel_rail_v1","rectangle_peel","rail_chain","long_straight_chain","long_chain;straight_lane;edge_headed;peel_layer_chain","flow_spread","peel_grammar;axis_drift;wide_front;stable_front;peel_visible","choice_peak_watch;broad_choice_curve;stripe_watch;long_low_turn_visual","watch","nutation_peel_rail_v1_rect_s06_o052_v00_peelmid_rail_chain","campaign500_normal_full_v1_s01_s13_67_nutation_peel_rail_v1_rect_s06_o052_v00_peelmid_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_67_nutation_peel_rail_v1_rect_s06_o052_v00_peelmid_rail_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_67_nutation_peel_rail_v1_rect_s06_o052_v00_peelmid_rail_chain.asset","1","21","28","0.991","54","10.8","20","0.72","0.241","0.185","4","10","True","B","flow or late-campaign only","6.37","10","5","3","5","0.127","0.151","2","T","top-edge inward / starts around top side","3","0.851","0.139","0.566","6","5","0.979","4","5.111","0.056","0.973","0.48","0.34","0.28","0.308","LocalEasy","Style=NutationPeelRailV1 | Score=-228669 | TargetInitial=4 | OpeningRatio=0.130 | Straightness=0.720 | EarlyChoices=54.2/99 | LocalRun=7 | Jump=6.9 | NearRate=0.61 | TraceRun=4/2 HeadRun=2/2 TraceJump=11.0 TraceNear=0.41 TraceSame=1 Rhythm=9/29/3 AxisShift=3 DirShift=3 PeelLayer=5/30/4 PeelBack=15 PeelProgress=-0.25 | RailHead=outer:14 edge:7 inner:0 sideMax:5 sideRun:1 innerRate:0.00 | Peel style=NutationPeelRailV1 seed=850469035 fill=583/588(0.991) chains=54 remaining=5 rejectedShort=0 failedPeels=1 directionGrammar=CycleV2 | FlipGate=ops=5 initial=7->4 edgeHeads=14->10 earlyChoices=39.1/77 localRun=5 jump=7.1 near=0.58 | TraceRun=4/1 HeadRun=1/1 TraceJump=11.9 TraceNear=0.33 TraceSame=0 Rhythm=9/32/3 AxisShift=3 DirShift=3 PeelLayer=5/29/4 PeelBack=15 PeelProgress=0.25 targetInitial=3 | RailHeadPost=outer:10 edge:4 inner:0 sideMax:5 sideRun:1 innerRate:0.00"
"TraceOrderKeep","2.754","True","True","True","True","True","True","","57","66","57","Campaign500NormalFullV1:s01_s13","relocated_from_order_57","6","2","v02","157","Main/Level_Main_57","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","22","30","0.733","M_Neutral","84","76","92","601","13","72","","section","PSG_Normal_section_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s06_o057_v02_neutralmixed_mixed_chain","section_unlock","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_mixed_neutral_v1_rect_s06_o057_v02_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_66_nutation_mixed_neutral_v1_rect_s06_o057_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_66_nutation_mixed_neutral_v1_rect_s06_o057_v02_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_66_nutation_mixed_neutral_v1_rect_s06_o057_v02_neutralmixed_mixed_chain.asset","1","22","30","0.988","65","10.03","21","0.513","0.277","0.092","3","6","True","A","usable process curve","4.83","8","4","3","4","0.102","0.091","2","R","right-edge inward / starts around right side","3","0.82","0.258","0.5","8","6","0.997","5","3.677","0.215","0.992","0.452","0.484","0.452","0.424","LocalEasy","Style=PressureHard | Score=16949 | TargetInitial=5 | OpeningRatio=0.046 | Straightness=0.513 | EarlyChoices=26.0/49 | LocalRun=6 | Jump=7.3 | NearRate=0.55 | Peel style=PressureHard seed=1262504270 fill=652/660(0.988) chains=65 remaining=8 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.749","True","False","False","True","True","True","stripeRisk>0.24","60","3","60","Campaign500NormalFullV1:fastlane1","","6","2","v02","160","Main/Level_Main_60","normal","NormalA_FlowOrNeutral","FlowPatch","flow_continuous","patch_chain","NormalFlow","Recovery","0","18","24","0.75","S_Flow","59","53","65","370","11","59","","section","PSG_Normal_section_NormalOrRecovery_Recovery","nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","long_chain;straight_lane;flow_rail_chain;flow_curve_chain","peel","peel_grammar;axis_drift;wide_front;stable_front;peel_visible;sweep_pressure","stripe_visual;same_axis_watch;long_low_turn_visual","high_risk","nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain","campaign500_normal_early_plus_v1_topup_fastlane1_03_nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_03_nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_03_nutation_flow_rail_v1_rect_s06_o060_v02_flowrail_patch_chain.asset","1","18","24","0.995","38","11.32","22","0.684","0.158","0.053","2","2","True","B","flow or late-campaign only","5.13","7","4","4","3","0.109","0.3","1","T","top-edge inward / starts around top side","2","0.866","0.115","0.595","8","4","0.954","3","4.368","0.079","0.958","0.278","0.389","0.306","0.541","LocalEasy","Style=NutationFlowRailV1 | Score=38595 | TargetInitial=7 | OpeningRatio=0.053 | Peel style=NutationFlowRailV1 seed=1798599803 fill=430/432(0.995) chains=38 remaining=2 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.711","True","True","True","True","True","True","","62","76","62","Campaign500NormalFullV1:s01_s13","relocated_from_order_62","7","0","v00","162","Main/Level_Main_62","normal","NormalB_NeutralOrPeelLight","NeutralMixed","psg_like_neutral","mixed_chain","NormalNeutral","Normal","0","20","27","0.741","S_Neutral","63","57","69","394","9","63","","dense","PSG_Normal_dense_NormalOrRecovery_Normal","nutation_mixed_neutral_v1_rect_s07_o062_v00_neutralmixed_mixed_chain","dense_weave","unknown_variant","rectangle_peel","curve_chain","woven_medium","short_patchwork;dense_weave_chain","staged_unlock","peel_grammar;multi_region;axis_drift;staged_unlock;peel_visible;sweep_pressure","collapse_watch;same_axis_watch;same_dir_watch;dependency_local_watch","watch","nutation_mixed_neutral_v1_rect_s07_o062_v00_neutralmixed_mixed_chain","campaign500_normal_full_v1_s01_s13_76_nutation_mixed_neutral_v1_rect_s07_o062_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_76_nutation_mixed_neutral_v1_rect_s07_o062_v00_neutralmixed_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_76_nutation_mixed_neutral_v1_rect_s07_o062_v00_neutralmixed_mixed_chain.asset","1","20","27","0.987","63","8.46","21","0.474","0.413","0.079","2","5","True","B","flow or late-campaign only","4.37","8","6","3","4","0.199","0.049","2","R","right-edge inward / starts around right side","3","0.797","0.287","0.5","7","7","0.982","5","3.063","0.317","0.982","0.607","0.492","0.41","0.272","LocalEasy","Style=PressureHard | Score=10987 | TargetInitial=4 | OpeningRatio=0.032 | Straightness=0.474 | EarlyChoices=18.5/41 | LocalRun=14 | Jump=5.7 | NearRate=0.74 | Peel style=PressureHard seed=641533552 fill=533/540(0.987) chains=63 remaining=7 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.721","True","True","True","True","True","True","","65","6","65","Campaign500NormalFullV1:w9smp","","7","1","v01","165","Main/Level_Main_65","normal","Peak","PeelHard","peel_hard","rail_chain","Peak","Pressure","0","22","30","0.733","S_Peak","104","94","114","803","13","92","","lock","PSG_Normal_lock_Extreme_Pressure","nutation_strict_mixed_peak_v1_rect_s07_o065_v01_strictmixedpeak_mixed_chain","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_peak_v1_rect_s07_o065_v01_strictmixedpeak_mixed_chain","c5nep_w9smp_06_nutation_strict_mixed_peak_v1_rect_s07_o065_v01_strictmixedpeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smp/c5nep_w9smp_06_nutation_strict_mixed_peak_v1_rect_s07_o065_v01_strictmixedpeak_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w9smp/c5nep_w9smp_06_nutation_strict_mixed_peak_v1_rect_s07_o065_v01_strictmixedpeak_mixed_chain.asset","1","22","30","0.982","69","9.39","21","0.49","0.304","0.072","3","5","True","B","flow or late-campaign only","4.78","9","4","4","3","0.109","0.079","2","B","bottom-edge inward / starts around bottom side","3","0.82","0.221","0.324","7","7","0.99","4","3.768","0.101","0.993","0.424","0.667","0.621","0.3","LocalEasy","Style=PressureHard | Score=5432 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.490 | EarlyChoices=25.1/43 | LocalRun=5 | Jump=8.8 | NearRate=0.45 | Peel style=PressureHard seed=946673598 fill=648/660(0.982) chains=69 remaining=12 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.767","True","True","True","True","True","True","","68","4","68","Campaign500NormalFullV1:fastlane1","","7","0","v00","168","Main/Level_Main_68","normal","NormalA_FlowOrNeutral","FlowCurve","flow_continuous","curve_chain","NormalFlow","Normal","0","18","24","0.75","S_Flow","59","53","65","368","9","59","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain","flow_continuous","nutation_flow_rail_v1","rectangle_peel","rail_chain","flow_rail_chain","long_chain;straight_lane;flow_rail_chain;edge_headed;flow_curve_chain","flow_spread","peel_grammar;axis_drift;wide_front;peel_visible","choice_peak_watch;stripe_watch;long_low_turn_visual","watch","nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain","campaign500_normal_early_plus_v1_topup_fastlane1_04_nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_04_nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_04_nutation_flow_rail_v1_rect_s07_o068_v00_flowrail_mixed_chain.asset","1","18","24","0.986","36","11.83","21","0.624","0.111","0.139","5","5","True","A","usable process curve","5.31","9","3","3","3","0.03","0.224","2","L","left-edge inward / starts around left side","2","0.89","0.1","0.571","5","5","0.97","2","4.444","0.139","0.938","0.355","0.548","0.452","0.512","LocalEasy","Style=NutationFlowRailV1 | Score=38482 | TargetInitial=7 | OpeningRatio=0.139 | Peel style=NutationFlowRailV1 seed=765406706 fill=426/432(0.986) chains=36 remaining=6 rejectedShort=0 failedPeels=1"
