category,packPath,packId,displayName,levelIndex,guid,status,inCurrentCampaign500,assetPath,levelId,width,height,chains,arrowCells,coverage,typeGuess
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,40,246f6676d7e4f9240940421ac6276314,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip.asset,r1_ab_070_above300_level_527_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t2_added35_rotation_vflip,19,29,70,531,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,41,980aab5ef503b114a9ddda86dbf48d85,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_071_above300_level_528_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_t3_added64_rotation_vflip.asset,r1_ab_071_above300_level_528_final_take_refill_v2_p2_delta23_occ23_addcells_rewrite_v2_v2_t3_added64_rotation_vflip,23,33,75,730,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,42,b50785ac49a69f94e84b646aa9d3763c,missing_meta,,,,,,,,,
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,43,a4ece87cdda15c0499820a48b24d2e51,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_074_above300_level_535_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_l2_added46_rotation_vflip.asset,r1_ab_074_above300_level_535_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_l2_added46_rotation_vflip,21,25,59,489,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,44,403c978d6242e264c89c2d7bbf8d402c,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_079_above300_level_540_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_b3_added102_rotation_vflip.asset,r1_ab_079_above300_level_540_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_b3_added102_rotation_vflip,35,58,153,1980,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,45,c5af2cb34cd68a54c8c5921b2a4fef5e,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_080_above300_level_542_final_take_refill_v2_p2_delta11_occ5_addcells_rewrite_v2_v2_l2_added64_rotation_vflip.asset,r1_ab_080_above300_level_542_final_take_refill_v2_p2_delta11_occ5_addcells_rewrite_v2_v2_l2_added64_rotation_vflip,24,33,95,762,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,46,4a16a8ecaa522924c8438f6edd394327,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_084_above300_level_552_final_take_refill_v2_p2_delta11_occ9_addcells_rewrite_v2_v2_b2_added38_rotation_vflip.asset,r1_ab_084_above300_level_552_final_take_refill_v2_p2_delta11_occ9_addcells_rewrite_v2_v2_b2_added38_rotation_vflip,20,28,47,524,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,47,c57cf8661ed20804aa727cde6c1d73b1,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_085_above300_level_556_final_sparse_prefill_fill4_hole21_addcells_rewrite_v2_v2_l2_added66_rotation_vflip.asset,r1_ab_085_above300_level_556_final_sparse_prefill_fill4_hole21_addcells_rewrite_v2_v2_l2_added66_rotation_vflip,27,35,93,831,1,hole
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,48,3362e5835057e754da4590c6320ccbfe,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_086_above300_level_557_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t3_added67_rotation_vflip.asset,r1_ab_086_above300_level_557_final_take_refill_v2_p2_delta16_occ10_addcells_rewrite_v2_v2_t3_added67_rotation_vflip,23,36,117,793,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,49,d73818a05be15964391deb59ac50629a,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_087_above300_level_558_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added54_rotation_vflip.asset,r1_ab_087_above300_level_558_final_take_refill_v2_p2_delta10_occ4_addcells_rewrite_v2_v2_r2_added54_rotation_vflip,23,27,58,584,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,50,933736b6bd99a2442a658c04eac6445a,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_088_above300_level_564_final_sparse_prefill_fill12_hole46_addcells_rewrite_v2_v2_t3_added69_rotation_vflip.asset,r1_ab_088_above300_level_564_final_sparse_prefill_fill12_hole46_addcells_rewrite_v2_v2_t3_added69_rotation_vflip,24,37,113,809,1,hole
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,51,fe0822f31ee4b7046939db2ea25a4fda,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_089_above300_level_565_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_b2_added42_rotation_vflip.asset,r1_ab_089_above300_level_565_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_b2_added42_rotation_vflip,22,34,90,700,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,52,bce9bd770030c2648afe8a3fbb3b6144,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_091_above300_level_571_final_take_refill_v2_p2_delta15_occ15_addcells_rewrite_v2_v2_b2_added37_rotation_vflip.asset,r1_ab_091_above300_level_571_final_take_refill_v2_p2_delta15_occ15_addcells_rewrite_v2_v2_b2_added37_rotation_vflip,19,26,60,473,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,53,0a1b75d40b36ca941acd4c0805473818,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_092_above300_level_573_final_sparse_prefill_fill10_hole32_addcells_rewrite_v2_v2_l3_added82_rotation_vflip.asset,r1_ab_092_above300_level_573_final_sparse_prefill_fill10_hole32_addcells_rewrite_v2_v2_l3_added82_rotation_vflip,25,30,67,670,1,hole
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,54,26bdb3008d7ef9c469da3c73a8747a6a,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_093_above300_level_574_final_take_refill_v2_p2_delta19_occ19_addcells_rewrite_v2_v2_r3_added81_rotation_vflip.asset,r1_ab_093_above300_level_574_final_take_refill_v2_p2_delta19_occ19_addcells_rewrite_v2_v2_r3_added81_rotation_vflip,21,30,71,595,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,55,3085c4504497c4f4da2b459abb8f007c,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_095_above300_level_577_final_take_refill_v2_p2_delta13_occ11_addcells_rewrite_v2_v2_t3_added51_rotation_vflip.asset,r1_ab_095_above300_level_577_final_take_refill_v2_p2_delta13_occ11_addcells_rewrite_v2_v2_t3_added51_rotation_vflip,18,23,53,397,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,56,85c6f56d0b4caa94bae2f38e17e59181,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_096_above300_level_578_final_take_refill_v2_p2_delta20_occ20_addcells_rewrite_v2_v2_l2_added61_rotation_vflip.asset,r1_ab_096_above300_level_578_final_take_refill_v2_p2_delta20_occ20_addcells_rewrite_v2_v2_l2_added61_rotation_vflip,23,31,66,690,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,57,91420d1134a7bbc4cbce5af6c8c182bf,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_097_above300_level_581_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added62_rotation_vflip.asset,r1_ab_097_above300_level_581_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added62_rotation_vflip,24,32,82,747,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,58,b114b56dfd5e0574da34ec5346ae99a8,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_100_above300_level_588_final_take_refill_v2_p2_delta11_occ1_addcells_rewrite_v2_v2_l2_added62_rotation_vflip.asset,r1_ab_100_above300_level_588_final_take_refill_v2_p2_delta11_occ1_addcells_rewrite_v2_v2_l2_added62_rotation_vflip,23,32,93,712,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,59,65548653dd5992c4e9d4716ccc3aded4,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_102_above300_level_592_final_rotation_vflip.asset,r1_ab_102_above300_level_592_final_rotation_vflip,21,29,37,337,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,60,84fea52ed926cb440bedb6137530fc76,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_103_above300_level_593_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_t3_added57_rotation_vflip.asset,r1_ab_103_above300_level_593_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_t3_added57_rotation_vflip,20,28,68,537,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,61,278fd4d9d9dcfc7408998caf5644f601,missing_meta,,,,,,,,,
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,62,67ef911a6d5987447a818aa254500870,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_105_above300_level_598_final_take_refill_v2_p2_delta9_occ7_addcells_rewrite_v2_v2_r2_added44_rotation_hflip.asset,r1_ab_105_above300_level_598_final_take_refill_v2_p2_delta9_occ7_addcells_rewrite_v2_v2_r2_added44_rotation_hflip,26,24,55,601,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,63,6a34d50acc49eda4bbb182d7e4911113,missing_meta,,,,,,,,,
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,64,2aff60f0f2aeab54f9322f78ac52c7ab,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_109_above300_level_606_final_take_refill_v2_p2_delta11_occ9_addcells_rewrite_v2_v2_b2_added53_rotation_vflip.asset,r1_ab_109_above300_level_606_final_take_refill_v2_p2_delta11_occ9_addcells_rewrite_v2_v2_b2_added53_rotation_vflip,28,31,82,787,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,65,636d819c82a1b0445a8b251b6d24fdaf,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip.asset,r1_ab_110_above300_level_607_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_l2_added63_rotation_vflip,24,32,83,751,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,66,02f0dfba7b986ea40baa7d0633270150,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_113_above300_level_616_final_take_refill_v2_p2_delta20_occ14_addcells_rewrite_v2_v2_r2_added50_rotation_vflip.asset,r1_ab_113_above300_level_616_final_take_refill_v2_p2_delta20_occ14_addcells_rewrite_v2_v2_r2_added50_rotation_vflip,22,26,57,533,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,67,fe3bfac517a71394eaf6f277eb2ba345,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_114_above300_level_618_final_take_refill_v2_p2_delta27_occ25_addcells_rewrite_v2_v2_b3_added58_rotation_vflip.asset,r1_ab_114_above300_level_618_final_take_refill_v2_p2_delta27_occ25_addcells_rewrite_v2_v2_b3_added58_rotation_vflip,20,37,82,696,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,68,4ecc72be07acb2048bf14eff039bad30,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_121_above300_level_621_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_r2_added52_rotation_vflip.asset,r1_ab_121_above300_level_621_final_take_refill_v2_p2_delta17_occ17_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,22,27,55,565,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,69,643b971744e270344b00db19bc503691,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_132_above300_level_622_final_sparse_prefill_fill16_hole136_addcells_rewrite_v2_v2_l2_added65_rotation_vflip.asset,r1_ab_132_above300_level_622_final_sparse_prefill_fill16_hole136_addcells_rewrite_v2_v2_l2_added65_rotation_vflip,25,37,77,552,1,hole
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,70,05cebfe8b47683f4bace7d47c9c1c415,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip.asset,r1_ab_136_above300_level_623_final_take_refill_v2_p2_delta10_occ6_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,24,29,67,675,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,71,70f63a9b46e3cc349967908ebb41963e,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip.asset,r1_ab_139_above300_level_632_final_take_refill_v2_p2_delta22_occ14_addcells_rewrite_v2_v2_l2_added67_rotation_vflip,22,35,91,737,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,72,83502567096375546ac13ede29818d4c,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_140_above300_level_635_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_t3_added70_rotation_vflip.asset,r1_ab_140_above300_level_635_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_t3_added70_rotation_vflip,24,34,89,793,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,73,bd73bc748dd2a4f47b1d072f62d28669,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_141_above300_level_638_final_take_refill_v2_p2_delta28_occ28_addcells_rewrite_v2_v2_l2_added65_rotation_vflip.asset,r1_ab_141_above300_level_638_final_take_refill_v2_p2_delta28_occ28_addcells_rewrite_v2_v2_l2_added65_rotation_vflip,24,34,81,704,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,74,300488879230a764f9be80d1d768615d,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_144_above300_level_641_final_sparse_prefill_fill20_hole43_addcells_rewrite_v2_v2_l3_added80_rotation_vflip.asset,r1_ab_144_above300_level_641_final_sparse_prefill_fill20_hole43_addcells_rewrite_v2_v2_l3_added80_rotation_vflip,23,28,89,601,1,hole
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,75,af258d2a068676242b8093fc418a4389,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip.asset,r1_ab_146_above300_level_645_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_r2_added48_rotation_vflip,23,25,64,560,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,76,d6cf140a144847148828f873b6f31d84,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_148_above300_level_652_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added46_rotation_hflip.asset,r1_ab_148_above300_level_652_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_r2_added46_rotation_hflip,26,24,83,592,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,77,0abf1a067da7de64ca0ce048cb59d03a,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip.asset,r1_ab_149_above300_level_654_final_take_refill_v2_p2_delta23_occ19_addcells_rewrite_v2_v2_l2_added57_rotation_vflip,22,29,61,623,1,normal
R1_R2_outer_seed_pool,Assets/ArrowMagic/SOData/Packs/R1FullPipeline/R2FinalCandidatePool/R2FromR1FormalRotationFinalPack.asset,r1_r2_from_r1_formal_20260609_final_rotation_merged_final_pack,R1 r2_from_r1_formal_20260609_final Rotation Merged Final Pack,78,6fdc8f6633588da4396e2c1b63e45c4c,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_150_above300_level_655_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_b2_added43_rotation_vflip.asset,r1_ab_150_above300_level_655_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_b2_added43_rotation_vflip,22,25,54,509,1,normal
