pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
shape_maskonly_accepted347_pack,266,543f4378dc4687144891a6e5d0fbe71e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_large_robothead_20260615_230454.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_large_robothead_20260615_230454.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_large_robothead,maskonlyb07_08_large_robothead_20260615_230454,44,40,102,850,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,267,da59ca8b17aff3d4ca06341f185a5a03,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_compact_slimecrown_20260615_225227.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_compact_slimecrown_20260615_225227.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_compact_slimecrown,maskonlyb07_09_compact_slimecrown_20260615_225227,36,33,54,652,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,268,48124b662c7a3b444873d167d1cf34ca,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_main_slimecrown_20260615_225228.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_main_slimecrown_20260615_225228.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_main_slimecrown,maskonlyb07_09_main_slimecrown_20260615_225228,42,38,126,864,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,269,4ee2ab9c1871ae34ba9237e70fd00451,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_large_slimecrown_20260615_225229.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_large_slimecrown_20260615_225229.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_large_slimecrown,maskonlyb07_09_large_slimecrown_20260615_225229,44,43,128,1027,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,270,7ea06f35a24503345a0a8cfa02eb5ecc,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_compact_gameportal_20260615_225230.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_compact_gameportal_20260615_225230.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_compact_gameportal,maskonlyb07_10_compact_gameportal_20260615_225230,31,38,59,613,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,271,2eca74f956fe68a468e08a074fc8b629,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_main_gameportal_20260615_225231.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_main_gameportal_20260615_225231.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_main_gameportal,maskonlyb07_10_main_gameportal_20260615_225231,36,44,113,824,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,272,86d73951297d3984ba437a9c95ec3308,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_large_gameportal_20260615_225232.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_large_gameportal_20260615_225232.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_large_gameportal,maskonlyb07_10_large_gameportal_20260615_225232,40,49,120,1029,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,273,004f8f5aa26284a4dac6abe7605b8243,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_compact_tornado_20260615_235423.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_compact_tornado_20260615_235423.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_compact_tornado,maskonlyb08_01_compact_tornado_20260615_235423,29,38,58,555,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,274,deca50102d870594aa3476bcc29db71d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_main_tornado_20260615_235424.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_main_tornado_20260615_235424.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_main_tornado,maskonlyb08_01_main_tornado_20260615_235424,34,44,111,753,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,275,a34920f291442f2478f79e0adcc6a1f0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_large_tornado_20260615_235425.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_large_tornado_20260615_235425.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_large_tornado,maskonlyb08_01_large_tornado_20260615_235425,38,49,110,942,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,276,d47b9ff04a7ee034e8ee2b5aa009042a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_compact_volcano_20260615_235426.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_compact_volcano_20260615_235426.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_compact_volcano,maskonlyb08_02_compact_volcano_20260615_235426,34,36,61,668,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,277,ab932845ecda8de4f894ed5c4c3f1b7a,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_main_volcano_20260615_235427.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_main_volcano_20260615_235427.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_main_volcano,maskonlyb08_02_main_volcano_20260615_235427,40,42,119,906,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,278,530397c3e3a80e04aa181b0faa08dcaf,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_large_volcano_20260615_235429.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_large_volcano_20260615_235429.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_large_volcano,maskonlyb08_02_large_volcano_20260615_235429,44,47,135,1135,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,279,7de586b1c8ba9f241b50f1e9cdb84571,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_compact_wavecrest_20260615_235430.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_compact_wavecrest_20260615_235430.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_compact_wavecrest,maskonlyb08_03_compact_wavecrest_20260615_235430,36,36,67,673,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,280,7060ecde406bc54418872bec19a11ee5,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_main_wavecrest_20260615_235432.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_main_wavecrest_20260615_235432.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_main_wavecrest,maskonlyb08_03_main_wavecrest_20260615_235432,42,42,124,910,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,281,097561b62de4c4047b4ea4835698b605,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_large_wavecrest_20260615_235433.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_large_wavecrest_20260615_235433.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_large_wavecrest,maskonlyb08_03_large_wavecrest_20260615_235433,44,47,135,1082,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,282,59c6855ff6240174f8a6cdf3d4bf628e,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_compact_crystalcluster_20260615_235434.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_compact_crystalcluster_20260615_235434.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_compact_crystalcluster,maskonlyb08_04_compact_crystalcluster_20260615_235434,36,36,72,792,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,283,6fb70c93bfed65745ab8cc2a0150b769,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_main_crystalcluster_20260615_235436.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_main_crystalcluster_20260615_235436.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_main_crystalcluster,maskonlyb08_04_main_crystalcluster_20260615_235436,42,42,157,1068,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,284,700f41a2155195141bc1047a7d786e15,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_large_crystalcluster_20260615_235438.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_large_crystalcluster_20260615_235438.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_large_crystalcluster,maskonlyb08_04_large_crystalcluster_20260615_235438,44,47,150,1270,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,285,8d5a07d6fc8a3e240abf2c01aa984f07,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_compact_lighthouse_20260615_235438.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_compact_lighthouse_20260615_235438.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_compact_lighthouse,maskonlyb08_05_compact_lighthouse_20260615_235438,38,38,62,612,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,286,dd148f01a228a9940b4cc0f82e71e6ba,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_main_lighthouse_20260615_235439.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_main_lighthouse_20260615_235439.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_main_lighthouse,maskonlyb08_05_main_lighthouse_20260615_235439,44,44,120,812,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,287,86fb4cbee4ac073429699f5beaeb3283,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_large_lighthouse_20260615_235450.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_large_lighthouse_20260615_235450.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_large_lighthouse,maskonlyb08_05_large_lighthouse_20260615_235450,44,49,109,911,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,288,c27608691b37de3449510e2c6e26b377,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_compact_windmill_20260615_235451.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_compact_windmill_20260615_235451.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_compact_windmill,maskonlyb08_06_compact_windmill_20260615_235451,36,36,82,737,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,289,c7a534cee8fb7a549abf9df634096042,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_main_windmill_20260615_235452.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_main_windmill_20260615_235452.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_main_windmill,maskonlyb08_06_main_windmill_20260615_235452,42,42,142,1012,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,290,33b22b5f99734c949896e42253b46885,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_large_windmill_20260615_235821.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_large_windmill_20260615_235821.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_large_windmill,maskonlyb08_06_large_windmill_20260615_235821,44,47,131,1096,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,291,59c8070ff314e6444800d3451f2d3de3,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_compact_suspensionbridge,maskonlyb08_07_compact_suspensionbridge_20260615_235822,36,28,53,556,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,292,3405b365ef91a4743a2604e044596b56,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_main_suspensionbridge_20260615_235823.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_main_suspensionbridge_20260615_235823.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_main_suspensionbridge,maskonlyb08_07_main_suspensionbridge_20260615_235823,40,32,100,706,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,293,a5462a30bcf718a48bcc7070e6ccc5ab,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_large_suspensionbridge_20260615_235826.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_large_suspensionbridge_20260615_235826.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_large_suspensionbridge,maskonlyb08_07_large_suspensionbridge_20260615_235826,44,36,107,868,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,294,d45776abc3e391d41b2ed83325eabcf5,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_compact_castletower_20260615_235827.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_compact_castletower_20260615_235827.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_compact_castletower,maskonlyb08_08_compact_castletower_20260615_235827,29,38,71,721,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,295,0823968f266d6ff41abba86471cbd79f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_main_castletower_20260615_235828.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_main_castletower_20260615_235828.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_main_castletower,maskonlyb08_08_main_castletower_20260615_235828,34,44,139,989,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,296,8af3e70da54fe304698c3e48715f82c3,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_large_castletower_20260615_235830.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_large_castletower_20260615_235830.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_large_castletower,maskonlyb08_08_large_castletower_20260615_235830,38,49,140,1229,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,297,54f43c3e263d58545a4fb59c9186e316,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_compact_caveentrance_20260615_235830.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_compact_caveentrance_20260615_235830.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_compact_caveentrance,maskonlyb08_09_compact_caveentrance_20260615_235830,36,33,55,554,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,298,88457d3528fd9244283d7c8bc36c4f21,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_main_caveentrance_20260615_235831.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_main_caveentrance_20260615_235831.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_main_caveentrance,maskonlyb08_09_main_caveentrance_20260615_235831,42,38,106,732,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,299,9280c6dee70c1c54baf007f8f12e8f15,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_large_caveentrance_20260615_235833.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_large_caveentrance_20260615_235833.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_large_caveentrance,maskonlyb08_09_large_caveentrance_20260615_235833,44,43,100,858,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,300,97d146089b30ba94785fa29b3488d02f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_compact_ufo_20260615_235833.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_compact_ufo_20260615_235833.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_compact_ufo,maskonlyb08_10_compact_ufo_20260615_235833,32,24,49,445,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,301,a4d98b7d5a3be514eb0759801196b221,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_main_ufo_20260615_235834.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_main_ufo_20260615_235834.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_main_ufo,maskonlyb08_10_main_ufo_20260615_235834,36,28,83,593,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,302,9bed04670b8862744bf04faa2bd7972f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_large_ufo_20260615_235835.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_large_ufo_20260615_235835.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_large_ufo,maskonlyb08_10_large_ufo_20260615_235835,39,31,84,714,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,303,db32d4b1a594e5b49b19a2726586af5d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_compact_keyvarianta_20260616_110806.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_compact_keyvarianta_20260616_110806.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_compact_keyvarianta,maskonlyb09_01_compact_keyvarianta_20260616_110806,29,38,41,361,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,304,b226f2c4641654d4a838852da9305e8c,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_main_keyvarianta_20260616_110817.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_main_keyvarianta_20260616_110817.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_main_keyvarianta,maskonlyb09_01_main_keyvarianta_20260616_110817,34,44,79,496,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,305,a6a20e1b15d1e504dbdb908c2652ded4,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_large_keyvarianta_20260616_110828.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_large_keyvarianta_20260616_110828.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_large_keyvarianta,maskonlyb09_01_large_keyvarianta_20260616_110828,38,49,79,617,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,306,767a1d5cc249753478d6ac64bd2e0d8f,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_compact_questionmarkvarianta,maskonlyb09_02_compact_questionmarkvarianta_20260616_110828,29,38,55,578,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,307,1b0ba6b794e85c24285300ec9da240b4,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_main_questionmarkvarianta,maskonlyb09_02_main_questionmarkvarianta_20260616_110829,34,44,110,783,0.96,974,r2_outer_strong_r2_a401,,shape,,
