guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,inCurrentCampaign500,packCount,categories,packs
e3943b4ef4b5db941aacbd436f81a36a,r2_outer_strong_005_r2_006_a401_procmask_32_onion_maskproceduralvertical_30x42-mainpyramidtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_32_onion_maskproceduralvertical_30x42-mainpyramidtall_20260611_110754.asset,30,42,82,606,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
6d4cc170946a62a4892b357d1b410d86,r2_outer_strong_005_r2_006_a401_procmask_34_long_maskproceduralvertical_30x42-mainwindmilltall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_34_long_maskproceduralvertical_30x42-mainwindmilltall_20260611_110802.asset,30,42,82,727,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
cf724c930e0ca0e49af97c9b7195ad7d,r2_outer_strong_005_r2_006_a401_procmask_02_long_maskproceduralvertical_28x40-mainshieldtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_02_long_maskproceduralvertical_28x40-mainshieldtall_20260611_110409.asset,28,40,83,672,0.96,shape,guid_in_current,5,Campaign500_working_or_final;Front_import_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
0faabd453460daf499193b0c50329ac3,r2_outer_strong_005_r2_006_a401_procmask_05_long_maskproceduralvertical_30x40-maintrophytall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_05_long_maskproceduralvertical_30x40-maintrophytall_20260611_110422.asset,30,40,84,729,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
68001274bf7342245bba1b2814489547,r2_outer_strong_005_r2_006_a401_procmask_118_long_maskproceduralvertical_32x42-mainleaf03tall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_118_long_maskproceduralvertical_32x42-mainleaf03tall_20260611_111813.asset,32,42,84,761,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
2e1363455cf49a54681bbceb2aecde23,r2_outer_strong_005_r2_006_a401_procmask_supp_11_onion_maskfinalsupplement_30x42-maintoolwrenchtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_supp_11_onion_maskfinalsupplement_30x42-maintoolwrenchtall_20260611_124348.asset,30,42,84,614,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
f1b9417388bfe4c47a529d25ae76107e,r2_outer_strong_005_r2_006_a401_procmask_01_onion_maskproceduralvertical_30x42-mainrockettall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_01_onion_maskproceduralvertical_30x42-mainrockettall_20260611_110406.asset,30,42,86,608,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
78ef7ed0b9136bb45b14cf689da0af7c,r2_outer_strong_005_r2_006_a401_procmask_03_onion_maskproceduralvertical_30x42-mainpinetreetall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_03_onion_maskproceduralvertical_30x42-mainpinetreetall_20260611_110411.asset,30,42,86,619,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
070a100516438934c9d51a4b11c4546b,r2_outer_strong_005_r2_006_a401_procmask_19_onion_maskproceduralvertical_30x40-mainstartall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_19_onion_maskproceduralvertical_30x40-mainstartall_20260611_110510.asset,30,40,86,611,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
c5e5103f4c3ad9e4d9bd297068d477c0,r2_outer_strong_005_r2_006_a401_procmask_28_onion_maskproceduralvertical_30x44-mainirontowertall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_28_onion_maskproceduralvertical_30x44-mainirontowertall_20260611_110540.asset,30,44,86,624,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
2cf546bcbb9c0844facd919f198a5dd8,r2_outer_strong_005_r2_006_a401_procmask_supp_02_long_maskfinalsupplement_32x42-mainspaceufoicontall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_supp_02_long_maskfinalsupplement_32x42-mainspaceufoicontall_20260611_124215.asset,32,42,86,743,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
7b5fd137430742e44a840e229a30844f,r2_outer_strong_005_r2_006_a401_procmask_81_long_maskproceduralvertical_32x42-mainmagicbattall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_81_long_maskproceduralvertical_32x42-mainmagicbattall_20260611_111351.asset,32,42,87,753,0.96,shape,guid_in_current,4,Campaign500_working_or_final;Front_import_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
69baf15ac762f224396372900cc42a77,r2_outer_strong_005_r2_006_a401_procmask_96_onion_maskproceduralvertical_30x42-maindistinctpuzzletall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_96_onion_maskproceduralvertical_30x42-maindistinctpuzzletall_20260611_111452.asset,30,42,87,653,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
d7e3ffa7ccc7498439bb25a85b945ab4,r2_outer_strong_005_r2_006_a401_procmask_06_long_maskproceduralvertical_30x42-mainkeytall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_06_long_maskproceduralvertical_30x42-mainkeytall_20260611_110435.asset,30,42,88,723,0.96,shape,guid_in_current,6,Campaign500_working_or_final;Front_import_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500SingleLevelReviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
7fe7ffcf6a2d4e74e80c5f2344af9817,r2_outer_strong_005_r2_006_a401_procmask_20_long_maskproceduralvertical_30x42-mainbeanmascottall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_20_long_maskproceduralvertical_30x42-mainbeanmascottall_20260611_110513.asset,30,42,88,765,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
c6d9e4983e09f8e498cc39fef95fb99a,r2_outer_strong_005_r2_006_a401_procmask_82_long_maskproceduralvertical_32x44-mainmagicblackcattall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_82_long_maskproceduralvertical_32x44-mainmagicblackcattall_20260611_111352.asset,32,44,88,758,0.96,shape,guid_in_current,4,Campaign500_working_or_final;Front_import_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
9e0cd5286b3fc3f469f8bb99949cae21,r2_outer_strong_005_r2_006_a401_procmask_109_onion_maskproceduralvertical_28x42-maindistinctdigit5tall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_109_onion_maskproceduralvertical_28x42-maindistinctdigit5tall_20260611_111610.asset,28,42,90,605,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
a543f338e8cc1f146aade4e4cfbb9ca7,r2_outer_strong_005_r2_006_a401_procmask_123_long_maskproceduralvertical_32x42-mainleaf09tall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_123_long_maskproceduralvertical_32x42-mainleaf09tall_20260611_111828.asset,32,42,90,732,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
4f9d4e46b9695b54184cac67b47a8264,r2_outer_strong_005_r2_006_a401_procmask_92_onion_maskproceduralvertical_28x42-maindistinctcrescenttall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_92_onion_maskproceduralvertical_28x42-maindistinctcrescenttall_20260611_111431.asset,28,42,90,637,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
49a62546052c67d438a807cfea746c4b,r2_outer_strong_005_r2_006_a401_procmask_105_long_maskproceduralvertical_28x42-maindistincttoothtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_105_long_maskproceduralvertical_28x42-maindistincttoothtall_20260611_111520.asset,28,42,91,811,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e448c67178702344088fbff4e13e15a5,r2_outer_strong_005_r2_006_a401_procmask_11_onion_maskproceduralvertical_30x40-mainhearttall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_11_onion_maskproceduralvertical_30x40-mainhearttall_20260611_110447.asset,30,40,91,667,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
a43ea23f84dd3874abc217d67d82b550,r2_outer_strong_005_r2_006_a401_procmask_24_long_maskproceduralvertical_30x42-mainwizardmascottall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_24_long_maskproceduralvertical_30x42-mainwizardmascottall_20260611_110527.asset,30,42,91,806,0.96,shape,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
312522ad088dadb4a8df096938195f33,r2_outer_strong_005_r2_006_a401_procmask_76_onion_maskproceduralvertical_30x42-mainmagichattall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_76_onion_maskproceduralvertical_30x42-mainmagichattall_20260611_111314.asset,30,42,91,675,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
9b100f7db3cf8fb40b00c8747be8b764,r2_outer_strong_005_r2_006_a401_procmask_13_onion_maskproceduralvertical_28x42-mainlightningtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_13_onion_maskproceduralvertical_28x42-mainlightningtall_20260611_110450.asset,28,42,92,631,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e2dbeb0505ba0664a95b13be7b94fa10,r2_outer_strong_005_r2_006_a401_procmask_83_long_maskproceduralvertical_30x42-mainmagicdragoneggtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_83_long_maskproceduralvertical_30x42-mainmagicdragoneggtall_20260611_111354.asset,30,42,92,805,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
550ffb64e9bbaa44fb20e6d07e5b4e41,r2_outer_strong_005_r2_006_a401_procmask_95_onion_maskproceduralvertical_28x42-maindistinctmusicnotetall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_95_onion_maskproceduralvertical_28x42-maindistinctmusicnotetall_20260611_111451.asset,28,42,92,658,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
4d807800dc5fc1c468b2ce08c87d96b1,r2_outer_strong_005_r2_006_a401_procmask_68_onion_maskproceduralvertical_30x42-mainoceandriftbottletall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_68_onion_maskproceduralvertical_30x42-mainoceandriftbottletall_20260611_111240.asset,30,42,93,646,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
b4d14a54a5d33604eaf2dbe6e1897e1f,r2_outer_strong_005_r2_006_a401_procmask_qd_108_onion_maskproceduralvertical_28x42-maindistinctdigit2tall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_qd_108_onion_maskproceduralvertical_28x42-maindistinctdigit2tall_20260611_115702.asset,28,42,93,646,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e60e8c66e5520d84cbeacc7e3f9b7af6,r2_outer_strong_005_r2_006_a401_procmask_45_long_maskproceduralvertical_28x42-mainmicrophonetall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_45_long_maskproceduralvertical_28x42-mainmicrophonetall_20260611_110914.asset,28,42,94,766,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
37a9f372fc3f8cd4bb1740d260620ea1,r2_outer_strong_005_r2_006_a401_procmask_25_onion_maskproceduralvertical_30x42-mainknightmascottall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_25_onion_maskproceduralvertical_30x42-mainknightmascottall_20260611_110528.asset,30,42,95,674,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
1820c913bb832a549a781d69f477ad9b,r2_outer_strong_005_r2_006_a401_procmask_46_long_maskproceduralvertical_30x40-mainpaintpalettetall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_46_long_maskproceduralvertical_30x40-mainpaintpalettetall_20260611_110916.asset,30,40,95,861,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
3b7bdf411485be3439dcd0d1e5a1e9d9,r2_outer_strong_005_r2_006_a401_procmask_99_long_maskproceduralvertical_30x44-maindistinctjellyfishtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_99_long_maskproceduralvertical_30x44-maindistinctjellyfishtall_20260611_111459.asset,30,44,96,817,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
412080433a3270c47baa102441b9c809,r2_outer_strong_005_r2_006_a401_procmask_supp_04_onion_maskfinalsupplement_30x42-mainspacecometicontall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_supp_04_onion_maskfinalsupplement_30x42-mainspacecometicontall_20260611_124233.asset,30,42,96,665,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
11ee0c3dd57d2504db6cc123d0126c8b,r2_outer_strong_005_r2_006_a401_procmask_80_long_maskproceduralvertical_28x42-mainmagicrunestonetall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_80_long_maskproceduralvertical_28x42-mainmagicrunestonetall_20260611_111341.asset,28,42,98,816,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
0cedea654e9cc234f92ee1f8908a7207,r2_outer_strong_005_r2_006_a401_procmask_36_long_maskproceduralvertical_30x42-mainowltall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_36_long_maskproceduralvertical_30x42-mainowltall_20260611_110820.asset,30,42,99,851,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
21766b19cf33b1048a64d70e50542677,r2_outer_strong_005_r2_006_a401_procmask_102_onion_maskproceduralvertical_28x42-maindistinctboottall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_102_onion_maskproceduralvertical_28x42-maindistinctboottall_20260611_111510.asset,28,42,100,651,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
4612f6f9a4aecc846b00ac6c66114205,r2_outer_strong_005_r2_006_a401_procmask_106_onion_maskproceduralvertical_30x42-maindistinctlettermtall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_106_onion_maskproceduralvertical_30x42-maindistinctlettermtall_20260611_111521.asset,30,42,100,748,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
574222c8e9053e54f8a0dd5db34248f2,r2_outer_strong_005_r2_006_a401_procmask_21_long_maskproceduralvertical_30x42-mainraisedhandmascottall,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_21_long_maskproceduralvertical_30x42-mainraisedhandmascottall_20260611_110517.asset,30,42,101,831,0.96,shape,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
