sourcePool,candidateIndex,levelId,width,height,chains,type,shapeName,assetSource,container
shape_maskonly347,249,r2_outer_strong_005_r2_006_a401_maskonlyb07_02_large_knighthelmet,40,49,126,shape,knighthelmet,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_02_large_knighthelmet_20260615_224649.asset,shape worktree
shape_maskonly347,250,r2_outer_strong_005_r2_006_a401_maskonlyb07_03_compact_chessknight,29,38,74,shape,chessknight,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_compact_chessknight_20260615_224650.asset,shape worktree
shape_maskonly347,251,r2_outer_strong_005_r2_006_a401_maskonlyb07_03_main_chessknight,34,44,148,shape,chessknight,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_main_chessknight_20260615_224651.asset,shape worktree
shape_maskonly347,252,r2_outer_strong_005_r2_006_a401_maskonlyb07_03_large_chessknight,38,49,149,shape,chessknight,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_03_large_chessknight_20260615_224652.asset,shape worktree
shape_maskonly347,253,r2_outer_strong_005_r2_006_a401_maskonlyb07_04_compact_d20die,36,36,78,shape,d20die,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_04_compact_d20die_20260615_224653.asset,shape worktree
shape_maskonly347,254,r2_outer_strong_005_r2_006_a401_maskonlyb07_04_main_d20die,42,42,149,shape,d20die,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_04_main_d20die_20260615_224654.asset,shape worktree
shape_maskonly347,255,r2_outer_strong_005_r2_006_a401_maskonlyb07_05_compact_arcadejoystick,37,29,60,shape,arcadejoystick,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_05_compact_arcadejoystick_20260615_225212.asset,shape worktree
shape_maskonly347,256,r2_outer_strong_005_r2_006_a401_maskonlyb07_05_main_arcadejoystick,42,34,120,shape,arcadejoystick,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_05_main_arcadejoystick_20260615_225214.asset,shape worktree
shape_maskonly347,257,r2_outer_strong_005_r2_006_a401_maskonlyb07_05_large_arcadejoystick,44,38,120,shape,arcadejoystick,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_05_large_arcadejoystick_20260615_225214.asset,shape worktree
shape_maskonly347,258,r2_outer_strong_005_r2_006_a401_maskonlyb07_06_compact_racingkart,36,28,58,shape,racingkart,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_compact_racingkart_20260615_225215.asset,shape worktree
shape_maskonly347,259,r2_outer_strong_005_r2_006_a401_maskonlyb07_06_main_racingkart,40,32,107,shape,racingkart,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_main_racingkart_20260615_225216.asset,shape worktree
shape_maskonly347,260,r2_outer_strong_005_r2_006_a401_maskonlyb07_06_large_racingkart,44,36,115,shape,racingkart,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_large_racingkart_20260615_225217.asset,shape worktree
shape_maskonly347,261,r2_outer_strong_005_r2_006_a401_maskonlyb07_07_compact_skeletonskull,33,36,71,shape,skeletonskull,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_compact_skeletonskull_20260615_225218.asset,shape worktree
shape_maskonly347,262,r2_outer_strong_005_r2_006_a401_maskonlyb07_07_main_skeletonskull,38,42,135,shape,skeletonskull,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_main_skeletonskull_20260615_225220.asset,shape worktree
shape_maskonly347,263,r2_outer_strong_005_r2_006_a401_maskonlyb07_07_large_skeletonskull,43,47,147,shape,skeletonskull,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_large_skeletonskull_20260615_225223.asset,shape worktree
shape_maskonly347,264,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_compact_robothead,36,31,52,shape,robothead,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_compact_robothead_20260615_230453.asset,shape worktree
shape_maskonly347,265,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_main_robothead,42,36,100,shape,robothead,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_main_robothead_20260615_230454.asset,shape worktree
shape_maskonly347,266,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_large_robothead,44,40,102,shape,robothead,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_large_robothead_20260615_230454.asset,shape worktree
shape_maskonly347,267,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_compact_slimecrown,36,33,54,shape,slimecrown,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_compact_slimecrown_20260615_225227.asset,shape worktree
shape_maskonly347,268,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_main_slimecrown,42,38,126,shape,slimecrown,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_main_slimecrown_20260615_225228.asset,shape worktree
shape_maskonly347,269,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_large_slimecrown,44,43,128,shape,slimecrown,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_large_slimecrown_20260615_225229.asset,shape worktree
shape_maskonly347,270,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_compact_gameportal,31,38,59,shape,gameportal,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_compact_gameportal_20260615_225230.asset,shape worktree
shape_maskonly347,271,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_main_gameportal,36,44,113,shape,gameportal,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_main_gameportal_20260615_225231.asset,shape worktree
shape_maskonly347,272,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_large_gameportal,40,49,120,shape,gameportal,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_large_gameportal_20260615_225232.asset,shape worktree
shape_maskonly347,273,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_compact_tornado,29,38,58,shape,tornado,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_compact_tornado_20260615_235423.asset,shape worktree
shape_maskonly347,274,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_main_tornado,34,44,111,shape,tornado,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_main_tornado_20260615_235424.asset,shape worktree
shape_maskonly347,275,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_large_tornado,38,49,110,shape,tornado,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_large_tornado_20260615_235425.asset,shape worktree
shape_maskonly347,276,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_compact_volcano,34,36,61,shape,volcano,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_compact_volcano_20260615_235426.asset,shape worktree
shape_maskonly347,277,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_main_volcano,40,42,119,shape,volcano,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_main_volcano_20260615_235427.asset,shape worktree
shape_maskonly347,278,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_large_volcano,44,47,135,shape,volcano,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_large_volcano_20260615_235429.asset,shape worktree
shape_maskonly347,279,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_compact_wavecrest,36,36,67,shape,wavecrest,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_compact_wavecrest_20260615_235430.asset,shape worktree
shape_maskonly347,280,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_main_wavecrest,42,42,124,shape,wavecrest,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_main_wavecrest_20260615_235432.asset,shape worktree
shape_maskonly347,281,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_large_wavecrest,44,47,135,shape,wavecrest,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_large_wavecrest_20260615_235433.asset,shape worktree
shape_maskonly347,282,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_compact_crystalcluster,36,36,72,shape,crystalcluster,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_compact_crystalcluster_20260615_235434.asset,shape worktree
shape_maskonly347,283,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_main_crystalcluster,42,42,157,shape,crystalcluster,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_main_crystalcluster_20260615_235436.asset,shape worktree
shape_maskonly347,284,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_large_crystalcluster,44,47,150,shape,crystalcluster,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_large_crystalcluster_20260615_235438.asset,shape worktree
shape_maskonly347,285,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_compact_lighthouse,38,38,62,shape,lighthouse,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_compact_lighthouse_20260615_235438.asset,shape worktree
shape_maskonly347,286,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_main_lighthouse,44,44,120,shape,lighthouse,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_main_lighthouse_20260615_235439.asset,shape worktree
shape_maskonly347,287,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_large_lighthouse,44,49,109,shape,lighthouse,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_large_lighthouse_20260615_235450.asset,shape worktree
shape_maskonly347,288,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_compact_windmill,36,36,82,shape,windmill,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_compact_windmill_20260615_235451.asset,shape worktree
shape_maskonly347,289,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_main_windmill,42,42,142,shape,windmill,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_main_windmill_20260615_235452.asset,shape worktree
shape_maskonly347,290,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_large_windmill,44,47,131,shape,windmill,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_large_windmill_20260615_235821.asset,shape worktree
shape_maskonly347,291,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_compact_suspensionbridge,36,28,53,shape,suspensionbridge,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset,shape worktree
shape_maskonly347,292,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_main_suspensionbridge,40,32,100,shape,suspensionbridge,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_main_suspensionbridge_20260615_235823.asset,shape worktree
shape_maskonly347,293,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_large_suspensionbridge,44,36,107,shape,suspensionbridge,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_large_suspensionbridge_20260615_235826.asset,shape worktree
shape_maskonly347,294,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_compact_castletower,29,38,71,shape,castletower,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_compact_castletower_20260615_235827.asset,shape worktree
shape_maskonly347,295,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_main_castletower,34,44,139,shape,castletower,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_main_castletower_20260615_235828.asset,shape worktree
shape_maskonly347,296,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_large_castletower,38,49,140,shape,castletower,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_large_castletower_20260615_235830.asset,shape worktree
shape_maskonly347,297,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_compact_caveentrance,36,33,55,shape,caveentrance,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_compact_caveentrance_20260615_235830.asset,shape worktree
shape_maskonly347,298,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_main_caveentrance,42,38,106,shape,caveentrance,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_main_caveentrance_20260615_235831.asset,shape worktree
shape_maskonly347,299,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_large_caveentrance,44,43,100,shape,caveentrance,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_large_caveentrance_20260615_235833.asset,shape worktree
shape_maskonly347,300,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_compact_ufo,32,24,49,shape,ufo,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_compact_ufo_20260615_235833.asset,shape worktree
shape_maskonly347,301,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_main_ufo,36,28,83,shape,ufo,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_main_ufo_20260615_235834.asset,shape worktree
shape_maskonly347,302,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_large_ufo,39,31,84,shape,ufo,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_large_ufo_20260615_235835.asset,shape worktree
shape_maskonly347,303,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_compact_keyvarianta,29,38,41,shape,keyvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_compact_keyvarianta_20260616_110806.asset,shape worktree
shape_maskonly347,304,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_main_keyvarianta,34,44,79,shape,keyvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_main_keyvarianta_20260616_110817.asset,shape worktree
shape_maskonly347,305,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_large_keyvarianta,38,49,79,shape,keyvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_large_keyvarianta_20260616_110828.asset,shape worktree
shape_maskonly347,306,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_compact_questionmarkvarianta,29,38,55,shape,questionmarkvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset,shape worktree
shape_maskonly347,307,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_main_questionmarkvarianta,34,44,110,shape,questionmarkvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset,shape worktree
shape_maskonly347,308,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_large_questionmarkvarianta,38,49,123,shape,questionmarkvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_large_questionmarkvarianta_20260616_110832.asset,shape worktree
shape_maskonly347,309,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_compact_magnetvarianta,33,33,58,shape,magnetvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_04_compact_magnetvarianta_20260616_110832.asset,shape worktree
shape_maskonly347,310,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_main_magnetvarianta,38,38,114,shape,magnetvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_04_main_magnetvarianta_20260616_110834.asset,shape worktree
shape_maskonly347,311,r2_outer_strong_005_r2_006_a401_maskonlyb09_04_large_magnetvarianta,43,43,125,shape,magnetvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_04_large_magnetvarianta_20260616_110836.asset,shape worktree
shape_maskonly347,312,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_compact_scissorsvarianta,33,36,56,shape,scissorsvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_compact_scissorsvarianta_20260616_110837.asset,shape worktree
shape_maskonly347,313,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_main_scissorsvarianta,38,42,95,shape,scissorsvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_main_scissorsvarianta_20260616_110838.asset,shape worktree
shape_maskonly347,314,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_large_scissorsvarianta,43,47,97,shape,scissorsvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_large_scissorsvarianta_20260616_110955.asset,shape worktree
shape_maskonly347,315,r2_outer_strong_005_r2_006_a401_maskonlyb09_06_compact_anchorvarianta,33,38,59,shape,anchorvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_06_compact_anchorvarianta_20260616_110956.asset,shape worktree
shape_maskonly347,316,r2_outer_strong_005_r2_006_a401_maskonlyb09_06_main_anchorvarianta,38,44,116,shape,anchorvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_06_main_anchorvarianta_20260616_110957.asset,shape worktree
shape_maskonly347,317,r2_outer_strong_005_r2_006_a401_maskonlyb09_06_large_anchorvarianta,43,49,114,shape,anchorvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_06_large_anchorvarianta_20260616_110959.asset,shape worktree
shape_maskonly347,318,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_compact_trophyvarianta,33,36,52,shape,trophyvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_compact_trophyvarianta_20260616_111000.asset,shape worktree
shape_maskonly347,319,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_main_trophyvarianta,38,42,123,shape,trophyvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_main_trophyvarianta_20260616_111001.asset,shape worktree
shape_maskonly347,320,r2_outer_strong_005_r2_006_a401_maskonlyb09_08_large_trophyvarianta,43,47,128,shape,trophyvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_08_large_trophyvarianta_20260616_111003.asset,shape worktree
shape_maskonly347,321,r2_outer_strong_005_r2_006_a401_maskonlyb09_09_compact_crownvarianta,36,29,68,shape,crownvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_09_compact_crownvarianta_20260616_111003.asset,shape worktree
shape_maskonly347,322,r2_outer_strong_005_r2_006_a401_maskonlyb09_09_main_crownvarianta,42,34,117,shape,crownvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_09_main_crownvarianta_20260616_111004.asset,shape worktree
shape_maskonly347,323,r2_outer_strong_005_r2_006_a401_maskonlyb09_09_large_crownvarianta,44,38,113,shape,crownvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_09_large_crownvarianta_20260616_111006.asset,shape worktree
shape_maskonly347,324,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_compact_rocketvarianta,29,38,54,shape,rocketvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_compact_rocketvarianta_20260616_111006.asset,shape worktree
shape_maskonly347,325,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_main_rocketvarianta,34,44,123,shape,rocketvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_main_rocketvarianta_20260616_111007.asset,shape worktree
shape_maskonly347,326,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_large_rocketvarianta,38,49,124,shape,rocketvarianta,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_large_rocketvarianta_20260616_111008.asset,shape worktree
shape_maskonly347,327,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_compact_heart,33,31,64,shape,heart,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_21_compact_heart_20260616_111009.asset,shape worktree
shape_maskonly347,328,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_main_heart,38,36,120,shape,heart,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_21_main_heart_20260616_111010.asset,shape worktree
shape_maskonly347,329,r2_outer_strong_005_r2_006_a401_maskonlyb09_21_large_heart,43,40,121,shape,heart,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_21_large_heart_20260616_111011.asset,shape worktree
shape_maskonly347,330,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_compact_star,33,33,53,shape,star,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_compact_star_20260616_111012.asset,shape worktree
shape_maskonly347,331,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_main_star,38,38,112,shape,star,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_main_star_20260616_111013.asset,shape worktree
shape_maskonly347,332,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_large_star,43,43,120,shape,star,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_large_star_20260616_111014.asset,shape worktree
shape_maskonly347,333,r2_outer_strong_005_r2_006_a401_maskonlyb09_23_compact_lightningbolt,26,38,42,shape,lightningbolt,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_23_compact_lightningbolt_20260616_111014.asset,shape worktree
shape_maskonly347,334,r2_outer_strong_005_r2_006_a401_maskonlyb09_23_main_lightningbolt,30,44,90,shape,lightningbolt,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_23_main_lightningbolt_20260616_111015.asset,shape worktree
shape_maskonly347,335,r2_outer_strong_005_r2_006_a401_maskonlyb09_23_large_lightningbolt,34,49,97,shape,lightningbolt,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_23_large_lightningbolt_20260616_111016.asset,shape worktree
shape_maskonly347,336,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_compact_giftbox,33,33,73,shape,giftbox,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_24_compact_giftbox_20260616_111017.asset,shape worktree
shape_maskonly347,337,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_main_giftbox,38,38,156,shape,giftbox,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_24_main_giftbox_20260616_111018.asset,shape worktree
shape_maskonly347,338,r2_outer_strong_005_r2_006_a401_maskonlyb09_24_large_giftbox,43,43,166,shape,giftbox,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_24_large_giftbox_20260616_111020.asset,shape worktree
shape_maskonly347,339,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_compact_treasurechest,36,31,77,shape,treasurechest,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_compact_treasurechest_20260616_111021.asset,shape worktree
shape_maskonly347,340,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_main_treasurechest,42,36,152,shape,treasurechest,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_main_treasurechest_20260616_111023.asset,shape worktree
shape_maskonly347,341,r2_outer_strong_005_r2_006_a401_maskonlyb09_25_large_treasurechest,44,40,161,shape,treasurechest,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_25_large_treasurechest_20260616_111024.asset,shape worktree
shape_maskonly347,342,r2_outer_strong_005_r2_006_a401_maskonlyb09_26_compact_bell,31,36,63,shape,bell,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_26_compact_bell_20260616_111025.asset,shape worktree
shape_maskonly347,343,r2_outer_strong_005_r2_006_a401_maskonlyb09_26_main_bell,36,42,128,shape,bell,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_26_main_bell_20260616_111026.asset,shape worktree
shape_maskonly347,344,r2_outer_strong_005_r2_006_a401_maskonlyb09_26_large_bell,40,47,138,shape,bell,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_26_large_bell_20260616_111028.asset,shape worktree
shape_maskonly347,345,r2_outer_strong_005_r2_006_a401_maskonlyb09_38_compact_camera,36,29,75,shape,camera,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_38_compact_camera_20260616_111028.asset,shape worktree
shape_maskonly347,346,r2_outer_strong_005_r2_006_a401_maskonlyb09_38_main_camera,42,34,152,shape,camera,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_38_main_camera_20260616_111030.asset,shape worktree
