pool,candidateIndex,guid,worktreeRoot,packPath,assetPath,levelId,assetName,width,height,chains,arrowCells,coverage,longestChain,spawnMaskGuid,inferredShapeKey,parseStatus
shape_maskonly347,270,7ea06f35a24503345a0a8cfa02eb5ecc,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_compact_gameportal_20260615_225230.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_compact_gameportal,maskonlyb07_10_compact_gameportal_20260615_225230,31,38,59,613,0.52,24,709e7aa2e3c3df245840921b6b3514f2,maskonlyb07_10_compact_gameportal,ok
shape_maskonly347,271,2eca74f956fe68a468e08a074fc8b629,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_main_gameportal_20260615_225231.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_main_gameportal,maskonlyb07_10_main_gameportal_20260615_225231,36,44,113,824,0.52,13,186e9aec040f4f844892af198fb00b36,maskonlyb07_10_main_gameportal,ok
shape_maskonly347,272,86d73951297d3984ba437a9c95ec3308,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_10_large_gameportal_20260615_225232.asset,r2_outer_strong_005_r2_006_a401_maskonlyb07_10_large_gameportal,maskonlyb07_10_large_gameportal_20260615_225232,40,49,120,1029,0.525,16,92f632f447a1b0d46a22bd6c5e1a1af4,maskonlyb07_10_large_gameportal,ok
shape_maskonly347,273,004f8f5aa26284a4dac6abe7605b8243,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_compact_tornado_20260615_235423.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_compact_tornado,maskonlyb08_01_compact_tornado_20260615_235423,29,38,58,555,0.504,24,f2110c877e07df24ab6f19560798f3b6,maskonlyb08_01_compact_tornado,ok
shape_maskonly347,274,deca50102d870594aa3476bcc29db71d,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_main_tornado_20260615_235424.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_main_tornado,maskonlyb08_01_main_tornado_20260615_235424,34,44,111,753,0.503,13,9ffcabc9378e96243ad5acdec7be21ec,maskonlyb08_01_main_tornado,ok
shape_maskonly347,275,a34920f291442f2478f79e0adcc6a1f0,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_01_large_tornado_20260615_235425.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_01_large_tornado,maskonlyb08_01_large_tornado_20260615_235425,38,49,110,942,0.506,17,02f08dfebcc983e4482643c1db6a0911,maskonlyb08_01_large_tornado,ok
shape_maskonly347,276,d47b9ff04a7ee034e8ee2b5aa009042a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_compact_volcano_20260615_235426.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_compact_volcano,maskonlyb08_02_compact_volcano_20260615_235426,34,36,61,668,0.546,24,e00bd614d957e3c408bf0037746d4abb,maskonlyb08_02_compact_volcano,ok
shape_maskonly347,277,ab932845ecda8de4f894ed5c4c3f1b7a,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_main_volcano_20260615_235427.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_main_volcano,maskonlyb08_02_main_volcano_20260615_235427,40,42,119,906,0.539,13,94d42ed4aee0a994a80b725fde0b658a,maskonlyb08_02_main_volcano,ok
shape_maskonly347,278,530397c3e3a80e04aa181b0faa08dcaf,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_02_large_volcano_20260615_235429.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_02_large_volcano,maskonlyb08_02_large_volcano_20260615_235429,44,47,135,1135,0.549,17,066453ae3fd455a4dafc35e053af8a0c,maskonlyb08_02_large_volcano,ok
shape_maskonly347,279,7de586b1c8ba9f241b50f1e9cdb84571,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_compact_wavecrest_20260615_235430.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_compact_wavecrest,maskonlyb08_03_compact_wavecrest_20260615_235430,36,36,67,673,0.519,24,2ab8608e06d64e54cba64ee7b78fe243,maskonlyb08_03_compact_wavecrest,ok
shape_maskonly347,280,7060ecde406bc54418872bec19a11ee5,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_main_wavecrest_20260615_235432.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_main_wavecrest,maskonlyb08_03_main_wavecrest_20260615_235432,42,42,124,910,0.516,13,bde6f54146b79ee488a97a7e12745664,maskonlyb08_03_main_wavecrest,ok
shape_maskonly347,281,097561b62de4c4047b4ea4835698b605,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_03_large_wavecrest_20260615_235433.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_03_large_wavecrest,maskonlyb08_03_large_wavecrest_20260615_235433,44,47,135,1082,0.523,17,7ca204eabfa0a4b4ab3b94ea6d592612,maskonlyb08_03_large_wavecrest,ok
shape_maskonly347,282,59c6855ff6240174f8a6cdf3d4bf628e,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_compact_crystalcluster_20260615_235434.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_compact_crystalcluster,maskonlyb08_04_compact_crystalcluster_20260615_235434,36,36,72,792,0.611,24,6f8249af52e179345aa63054778409d2,maskonlyb08_04_compact_crystalcluster,ok
shape_maskonly347,283,6fb70c93bfed65745ab8cc2a0150b769,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_main_crystalcluster_20260615_235436.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_main_crystalcluster,maskonlyb08_04_main_crystalcluster_20260615_235436,42,42,157,1068,0.605,13,4c26f3f1df146b44b8d8f08ba09230f3,maskonlyb08_04_main_crystalcluster,ok
shape_maskonly347,284,700f41a2155195141bc1047a7d786e15,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_04_large_crystalcluster_20260615_235438.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_04_large_crystalcluster,maskonlyb08_04_large_crystalcluster_20260615_235438,44,47,150,1270,0.614,17,eac76cb21b0d2a242ab897bb12add8e3,maskonlyb08_04_large_crystalcluster,ok
shape_maskonly347,285,8d5a07d6fc8a3e240abf2c01aa984f07,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_compact_lighthouse_20260615_235438.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_compact_lighthouse,maskonlyb08_05_compact_lighthouse_20260615_235438,38,38,62,612,0.424,24,c5832bcf9f00c64488190c95a349a9dc,maskonlyb08_05_compact_lighthouse,ok
shape_maskonly347,286,dd148f01a228a9940b4cc0f82e71e6ba,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_main_lighthouse_20260615_235439.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_main_lighthouse,maskonlyb08_05_main_lighthouse_20260615_235439,44,44,120,812,0.419,13,c6a3490dfd748824eb25f5f39d0170c5,maskonlyb08_05_main_lighthouse,ok
shape_maskonly347,287,86fb4cbee4ac073429699f5beaeb3283,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_05_large_lighthouse_20260615_235450.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_05_large_lighthouse,maskonlyb08_05_large_lighthouse_20260615_235450,44,49,109,911,0.423,17,111ca7fdb94380348a08bd1dd52e8992,maskonlyb08_05_large_lighthouse,ok
shape_maskonly347,288,c27608691b37de3449510e2c6e26b377,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_compact_windmill_20260615_235451.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_compact_windmill,maskonlyb08_06_compact_windmill_20260615_235451,36,36,82,737,0.569,24,a3adc0ec48fb98645ae16766e11e6fd3,maskonlyb08_06_compact_windmill,ok
shape_maskonly347,289,c7a534cee8fb7a549abf9df634096042,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_main_windmill_20260615_235452.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_main_windmill,maskonlyb08_06_main_windmill_20260615_235452,42,42,142,1012,0.574,13,b35bb09935e314941813f0be315861a0,maskonlyb08_06_main_windmill,ok
shape_maskonly347,290,33b22b5f99734c949896e42253b46885,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_06_large_windmill_20260615_235821.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_large_windmill,maskonlyb08_06_large_windmill_20260615_235821,44,47,131,1096,0.53,17,c1dcb6274ce871e4889cc5e0d9c5ec11,maskonlyb08_06_large_windmill,ok
shape_maskonly347,291,59c8070ff314e6444800d3451f2d3de3,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_compact_suspensionbridge,maskonlyb08_07_compact_suspensionbridge_20260615_235822,36,28,53,556,0.552,24,0929778138183cd4a9e5163c817ee200,maskonlyb08_07_compact_suspensionbridge,ok
shape_maskonly347,292,3405b365ef91a4743a2604e044596b56,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_main_suspensionbridge_20260615_235823.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_main_suspensionbridge,maskonlyb08_07_main_suspensionbridge_20260615_235823,40,32,100,706,0.552,13,5212f5d2872598b478348ab7fa954684,maskonlyb08_07_main_suspensionbridge,ok
shape_maskonly347,293,a5462a30bcf718a48bcc7070e6ccc5ab,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_large_suspensionbridge_20260615_235826.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_large_suspensionbridge,maskonlyb08_07_large_suspensionbridge_20260615_235826,44,36,107,868,0.548,17,3979575464ee50e4dac2d780ee286a40,maskonlyb08_07_large_suspensionbridge,ok
shape_maskonly347,294,d45776abc3e391d41b2ed83325eabcf5,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_compact_castletower_20260615_235827.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_compact_castletower,maskonlyb08_08_compact_castletower_20260615_235827,29,38,71,721,0.654,24,6aa5e31406984f641b5791d9cc3522a1,maskonlyb08_08_compact_castletower,ok
shape_maskonly347,295,0823968f266d6ff41abba86471cbd79f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_main_castletower_20260615_235828.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_main_castletower,maskonlyb08_08_main_castletower_20260615_235828,34,44,139,989,0.661,13,448070b065fa0be47b2a49d0a40de7a4,maskonlyb08_08_main_castletower,ok
shape_maskonly347,296,8af3e70da54fe304698c3e48715f82c3,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_08_large_castletower_20260615_235830.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_08_large_castletower,maskonlyb08_08_large_castletower_20260615_235830,38,49,140,1229,0.66,17,825a52c4b08b0354c9234151fc97614c,maskonlyb08_08_large_castletower,ok
shape_maskonly347,297,54f43c3e263d58545a4fb59c9186e316,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_compact_caveentrance_20260615_235830.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_compact_caveentrance,maskonlyb08_09_compact_caveentrance_20260615_235830,36,33,55,554,0.466,24,8d70d5c1a568bb34b80a96a2917fe92f,maskonlyb08_09_compact_caveentrance,ok
shape_maskonly347,298,88457d3528fd9244283d7c8bc36c4f21,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_main_caveentrance_20260615_235831.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_main_caveentrance,maskonlyb08_09_main_caveentrance_20260615_235831,42,38,106,732,0.459,13,7271a1fe2b470714ca67b30f54f4f79f,maskonlyb08_09_main_caveentrance,ok
shape_maskonly347,299,9280c6dee70c1c54baf007f8f12e8f15,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_09_large_caveentrance_20260615_235833.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_09_large_caveentrance,maskonlyb08_09_large_caveentrance_20260615_235833,44,43,100,858,0.453,17,c2691102e74752144a6cce3cced752b3,maskonlyb08_09_large_caveentrance,ok
shape_maskonly347,300,97d146089b30ba94785fa29b3488d02f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_compact_ufo_20260615_235833.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_compact_ufo,maskonlyb08_10_compact_ufo_20260615_235833,32,24,49,445,0.579,24,5869596d6d700904ca34d08bdde81607,maskonlyb08_10_compact_ufo,ok
shape_maskonly347,301,a4d98b7d5a3be514eb0759801196b221,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_main_ufo_20260615_235834.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_main_ufo,maskonlyb08_10_main_ufo_20260615_235834,36,28,83,593,0.588,13,5e4149e1b7c1db044aada33c0965894d,maskonlyb08_10_main_ufo,ok
shape_maskonly347,302,9bed04670b8862744bf04faa2bd7972f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_10_large_ufo_20260615_235835.asset,r2_outer_strong_005_r2_006_a401_maskonlyb08_10_large_ufo,maskonlyb08_10_large_ufo_20260615_235835,39,31,84,714,0.591,17,91db34300f1255940bfbaa0261144508,maskonlyb08_10_large_ufo,ok
shape_maskonly347,303,db32d4b1a594e5b49b19a2726586af5d,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_compact_keyvarianta_20260616_110806.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_compact_keyvarianta,maskonlyb09_01_compact_keyvarianta_20260616_110806,29,38,41,361,0.328,17,f4eee8e4643ffce48bdf805fb2dce2d3,maskonlyb09_01_compact_keyvarianta,ok
shape_maskonly347,304,b226f2c4641654d4a838852da9305e8c,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_main_keyvarianta_20260616_110817.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_main_keyvarianta,maskonlyb09_01_main_keyvarianta_20260616_110817,34,44,79,496,0.332,13,bd0d11249db514341b51fa3d766b173a,maskonlyb09_01_main_keyvarianta,ok
shape_maskonly347,305,a6a20e1b15d1e504dbdb908c2652ded4,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_01_large_keyvarianta_20260616_110828.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_01_large_keyvarianta,maskonlyb09_01_large_keyvarianta_20260616_110828,38,49,79,617,0.331,17,e6413597587a3a844a5793495892e6b8,maskonlyb09_01_large_keyvarianta,ok
shape_maskonly347,306,767a1d5cc249753478d6ac64bd2e0d8f,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_compact_questionmarkvarianta,maskonlyb09_02_compact_questionmarkvarianta_20260616_110828,29,38,55,578,0.525,24,3e2948eab32f45e468280d9810d89713,maskonlyb09_02_compact_questionmarkvarianta,ok
