sourcePool,sourceKind,order,levelId,assetName,sourceDifficultyTag,existingBucket,existingType,difficultyScoreV0,difficultyScoreV1,difficultyTagV1,difficultyConfidence,tagMismatch,scaleTag,pressureTag,paceTag,startTag,clearTag,choiceTag,shapeTag,visualTag,noveltyTag,mechanicTag,riskTags,reasonTags,theme,width,height,chains,arrowTiles,blockTiles,boardFill,playableFill,coverageMetricName,coverageMetric,sourceScore,initialMovableChains,maxChainLength,averageStepsToNextUnlock,openingMoves,openingGoodMoves,openingGoodMoveRatio,openingBestClear,avgAvailableMoves,avgGoodMoves,avgGoodMoveRatio,bottleneckStepRatio,hardBottleneckStepRatio,maxLowClearStreak,lowClearRatio,singleClearRatio,avgClearPerMove,avgNewUnlocksPerMove,choiceWaveStdDev,greedySolved,greedySteps,scaleScore,openingPressureScore,bottleneckScore,decisionComplexityScore,clearEfficiencyPressureScore,visualStructureScore,flowReliefScore,assetPath,buildError
shape_final_with_supplement,shape,52,r2_outer_strong_005_r2_006_a401_procmask_52_long_maskproceduralvertical_36x50-transitionpagodatall,TransitionPagodaTall,,,,974,333,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Landmark,36,50,132,1069,0,0.594,0.594,maskFill,0.983,0,0,15,1.401,18,11,0.611,10,15.48,8.168,0.528,0.205,0.092,1,0,0,8.098,0.654,4.216,True,132,51.3,13.2,13.7,29.4,8,24,85.4,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_52_long_maskproceduralvertical_36x50-transitionpagodatall_20260611_111118.asset,
shape_final_with_supplement,shape,53,r2_outer_strong_005_r2_006_a401_procmask_53_long_maskproceduralvertical_36x50-transitiondomepalacetall,TransitionDomePalaceTall,,,,974,400,Normal,HeuristicMedium,,Large,LowPressure,StopGo,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualDense,VisualSpice,ShapePuzzle,NoRisk,VisualDense|LargeScale|FlowRelief,Landmark,36,50,163,1312,0,0.729,0.729,maskFill,0.986,0,0,15,1.487,23,14,0.609,10,19.78,10.24,0.518,0.227,0.102,1,0,0,8.049,0.627,5.584,True,163,65.7,13.3,15.2,34.5,8.4,33.5,84.2,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_53_long_maskproceduralvertical_36x50-transitiondomepalacetall_20260611_111123.asset,
shape_final_with_supplement,shape,54,r2_outer_strong_005_r2_006_a401_procmask_54_long_maskproceduralvertical_38x50-transitionairshiptall,TransitionAirshipTall,,,,974,337,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Vehicle,38,50,134,1071,0,0.564,0.564,maskFill,0.981,0,0,15,1.387,19,12,0.632,10,16.34,8.646,0.529,0.202,0.091,1,0,0,7.993,0.658,4.426,True,134,51.8,12.5,13.5,30.1,8.9,23.8,84.9,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_54_long_maskproceduralvertical_38x50-transitionairshiptall_20260611_111129.asset,
shape_final_with_supplement,shape,55,r2_outer_strong_005_r2_006_a401_procmask_55_onion_maskproceduralvertical_36x50-transitionbridgetowertall,TransitionBridgeTowerTall,,,,974,370,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Landmark,36,50,144,994,0,0.552,0.552,maskFill,0.979,0,0,13,1.431,20,12,0.6,9,17.2,9.014,0.524,0.213,0.096,1,0,0,6.903,0.644,4.746,True,144,52.1,15.6,14.3,31.4,18.6,26.3,78.3,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_55_onion_maskproceduralvertical_36x50-transitionbridgetowertall_20260611_111130.asset,
shape_final_with_supplement,shape,56,r2_outer_strong_005_r2_006_a401_procmask_56_onion_maskproceduralvertical_34x50-transitionobelisktall,TransitionObeliskTall,,,,974,362,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Landmark,34,50,138,919,0,0.541,0.541,maskFill,0.98,0,0,12,1.416,19,11,0.579,8,16.34,8.593,0.526,0.209,0.094,1,0,0,6.659,0.649,4.479,True,138,48.6,18.5,14,30.4,20.7,24.8,77,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_56_onion_maskproceduralvertical_34x50-transitionobelisktall_20260611_111133.asset,
shape_final_with_supplement,shape,57,r2_outer_strong_005_r2_006_a401_procmask_57_onion_maskproceduralvertical_36x50-transitionsailboattall,TransitionSailboatTall,,,,974,370,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Ocean,36,50,142,944,0,0.524,0.524,maskFill,0.978,0,0,12,1.418,20,12,0.6,8,17.2,9.041,0.526,0.21,0.094,1,0,0,6.648,0.648,4.719,True,142,50.2,17.6,14,31.2,20.8,25,77,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_57_onion_maskproceduralvertical_36x50-transitionsailboattall_20260611_111154.asset,
shape_final_with_supplement,shape,58,r2_outer_strong_005_r2_006_a401_procmask_58_onion_maskproceduralvertical_40x56-biggiantrobottall,BigGiantRobotTall,,,,974,455,Hard,HeuristicMedium,,Large,LowPressure,StopGo,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualDense,VisualSpice,ShapePuzzle,NoRisk,VisualDense|LargeScale|FlowRelief,Space,40,56,186,1353,0,0.604,0.604,maskFill,0.982,0,0,13,1.569,26,16,0.615,9,22.36,11.364,0.508,0.248,0.112,1,0,0,7.274,0.602,6.524,True,186,72.6,15.1,16.6,38.2,15.3,34.9,79.1,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_58_onion_maskproceduralvertical_40x56-biggiantrobottall_20260611_111158.asset,
shape_final_with_supplement,shape,59,r2_outer_strong_005_r2_006_a401_procmask_59_long_maskproceduralvertical_40x58-bigcathedraltall,BigCathedralTall,,,,974,446,Hard,HeuristicMedium,,Large,LowPressure,StopGo,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualDense,VisualSpice,ShapePuzzle,NoRisk,VisualDense|LargeScale|FlowRelief,Magic,40,58,186,1524,0,0.657,0.657,maskFill,0.979,0,0,15,1.569,26,16,0.615,10,22.36,11.364,0.508,0.248,0.112,1,0,0,8.194,0.602,6.524,True,186,76.7,13.1,16.6,38.2,7.1,35.7,84.3,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_59_long_maskproceduralvertical_40x58-bigcathedraltall_20260611_111206.asset,
shape_final_with_supplement,shape,60,r2_outer_strong_005_r2_006_a401_procmask_60_onion_maskproceduralvertical_28x42-mainoceanshelltall,MainOceanShellTall,,,,974,287,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,28,42,104,723,0,0.615,0.615,maskFill,0.98,0,0,13,1.278,15,9,0.6,9,12.9,6.988,0.542,0.174,0.078,0,0,0,6.952,0.691,3.332,True,104,34.6,15.6,11.6,25.8,18.1,20.5,80.1,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_60_onion_maskproceduralvertical_28x42-mainoceanshelltall_20260611_111207.asset,
shape_final_with_supplement,shape,61,r2_outer_strong_005_r2_006_a401_procmask_61_onion_maskproceduralvertical_30x40-mainoceanstarfishtall,MainOceanStarfishTall,,,,974,289,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,30,40,102,689,0,0.574,0.574,maskFill,0.979,0,0,12,1.297,14,8,0.571,8,12.04,6.497,0.54,0.179,0.08,0,0,0,6.755,0.686,3.135,True,102,33.2,19.6,12,25.2,19.9,18.7,78.3,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_61_onion_maskproceduralvertical_30x40-mainoceanstarfishtall_20260611_111208.asset,
shape_final_with_supplement,shape,62,r2_outer_strong_005_r2_006_a401_procmask_62_long_maskproceduralvertical_30x42-mainoceanlifebuoytall,MainOceanLifeBuoyTall,,,,974,227,Flow,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,30,42,83,673,0,0.534,0.534,maskFill,0.985,0,0,15,1.207,12,8,0.667,10,10.32,5.676,0.55,0.156,0.07,0,0,0,8.108,0.713,2.58,True,83,28,11.3,10.4,22.9,7.9,13.2,87.3,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_62_long_maskproceduralvertical_30x42-mainoceanlifebuoytall_20260611_111222.asset,
shape_final_with_supplement,shape,63,r2_outer_strong_005_r2_006_a401_procmask_63_onion_maskproceduralvertical_30x42-mainoceanflipperstall,MainOceanFlippersTall,,,,974,282,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,30,42,103,740,0,0.587,0.587,maskFill,0.983,0,0,13,1.305,14,9,0.643,9,12.04,6.485,0.539,0.181,0.081,0,0,0,7.184,0.683,3.147,True,103,34.9,14.1,12.1,25.3,16.1,18.9,81.1,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_63_onion_maskproceduralvertical_30x42-mainoceanflipperstall_20260611_111223.asset,
shape_final_with_supplement,shape,64,r2_outer_strong_005_r2_006_a401_procmask_64_onion_maskproceduralvertical_28x44-mainoceanseaweedtall,MainOceanSeaweedTall,,,,974,301,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,28,44,110,760,0,0.617,0.617,maskFill,0.983,0,0,13,1.327,15,9,0.6,9,12.9,6.916,0.536,0.186,0.084,1,0,0,6.909,0.676,3.404,True,110,37.2,15.6,12.5,26.3,18.5,21.8,79.4,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_64_onion_maskproceduralvertical_28x44-mainoceanseaweedtall_20260611_111225.asset,
shape_final_with_supplement,shape,65,r2_outer_strong_005_r2_006_a401_procmask_66_onion_maskproceduralvertical_32x42-mainoceanpufferfishtall,MainOceanPufferfishTall,,,,974,275,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,32,42,101,755,0,0.562,0.562,maskFill,0.977,0,0,14,1.289,14,9,0.643,9,12.04,6.508,0.541,0.177,0.079,0,0,0,7.475,0.688,3.124,True,101,34.8,14.1,11.8,25.2,13.5,17.8,82.9,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_66_onion_maskproceduralvertical_32x42-mainoceanpufferfishtall_20260611_111229.asset,
shape_final_with_supplement,shape,66,r2_outer_strong_005_r2_006_a401_procmask_67_long_maskproceduralvertical_28x42-mainoceansharkfintall,MainOceanSharkFinTall,,,,974,226,Flow,HeuristicMedium,,Medium,LowPressure,Flow,StartMedium,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,28,42,80,619,0,0.526,0.526,maskFill,0.981,0,0,14,1.223,11,7,0.636,10,9.46,5.186,0.548,0.16,0.072,0,0,0,7.738,0.708,2.382,True,80,25.8,12.4,10.7,22.3,11.2,12.4,85.1,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_67_long_maskproceduralvertical_28x42-mainoceansharkfintall_20260611_111236.asset,
shape_final_with_supplement,shape,67,r2_outer_strong_005_r2_006_a401_procmask_68_onion_maskproceduralvertical_30x42-mainoceandriftbottletall,MainOceanDriftBottleTall,,,,974,264,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,30,42,93,646,0,0.513,0.513,maskFill,0.977,0,0,13,1.258,13,8,0.615,9,11.18,6.083,0.544,0.169,0.076,0,0,0,6.946,0.698,2.861,True,93,29.8,15.1,11.3,24.1,18.2,15.4,80.2,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_68_onion_maskproceduralvertical_30x42-mainoceandriftbottletall_20260611_111240.asset,
shape_final_with_supplement,shape,68,r2_outer_strong_005_r2_006_a401_procmask_69_onion_maskproceduralvertical_34x48-transitionoceandivingmasktall,TransitionOceanDivingMaskTall,,,,974,314,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,34,48,118,836,0,0.512,0.512,maskFill,0.972,0,0,13,1.326,17,10,0.588,9,14.62,7.84,0.536,0.186,0.084,1,0,0,7.085,0.677,3.856,True,118,41.3,16,12.4,27.9,17,19.8,80.4,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_69_onion_maskproceduralvertical_34x48-transitionoceandivingmasktall_20260611_111253.asset,
shape_final_with_supplement,shape,69,r2_outer_strong_005_r2_006_a401_procmask_70_long_maskproceduralvertical_34x50-transitionoceanoxygentanktall,TransitionOceanOxygenTankTall,,,,974,323,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Ocean,34,50,131,1158,0,0.681,0.681,maskFill,0.98,0,0,16,1.393,18,12,0.667,11,15.48,8.18,0.528,0.203,0.092,1,0,0,8.84,0.656,4.204,True,131,53.5,11.3,13.6,29.3,1.4,25.2,89.6,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_70_long_maskproceduralvertical_34x50-transitionoceanoxygentanktall_20260611_111257.asset,
shape_final_with_supplement,shape,70,r2_outer_strong_005_r2_006_a401_procmask_71_long_maskproceduralvertical_36x50-transitionoceandivinghelmettall,TransitionOceanDivingHelmetTall,,,,974,351,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Ocean,36,50,143,1235,0,0.686,0.686,maskFill,0.982,0,0,16,1.425,20,13,0.65,11,17.2,9.028,0.525,0.211,0.095,1,0,0,8.636,0.646,4.732,True,143,58.6,11.9,14.1,31.3,3.2,28,88.2,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_71_long_maskproceduralvertical_36x50-transitionoceandivinghelmettall_20260611_111301.asset,
shape_final_with_supplement,shape,71,r2_outer_strong_005_r2_006_a401_procmask_72_onion_maskproceduralvertical_36x48-transitionoceanseaturtletall,TransitionOceanSeaTurtleTall,,,,974,322,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Ocean,36,48,122,871,0,0.504,0.504,maskFill,0.976,0,0,13,1.356,17,10,0.588,9,14.62,7.789,0.533,0.194,0.087,1,0,0,7.139,0.667,3.907,True,122,43.2,16,13,28.2,16.5,20.2,80.4,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_72_onion_maskproceduralvertical_36x48-transitionoceanseaturtletall_20260611_111302.asset,
shape_final_with_supplement,shape,72,r2_outer_strong_005_r2_006_a401_procmask_73_onion_maskproceduralvertical_38x50-transitionoceanlobstertall,TransitionOceanLobsterTall,,,,974,356,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Ocean,38,50,137,949,0,0.499,0.499,maskFill,0.972,0,0,13,1.409,19,11,0.579,9,16.34,8.606,0.527,0.207,0.093,1,0,0,6.927,0.651,4.466,True,137,49.1,16.3,13.9,30.3,18.4,23.4,78.7,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_73_onion_maskproceduralvertical_38x50-transitionoceanlobstertall_20260611_111305.asset,
shape_final_with_supplement,shape,73,r2_outer_strong_005_r2_006_a401_procmask_74_onion_maskproceduralvertical_34x48-transitionoceanpearlclamtall,TransitionOceanPearlClamTall,,,,974,364,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Ocean,34,48,142,1025,0,0.628,0.628,maskFill,0.978,0,0,13,1.418,20,12,0.6,9,17.2,9.041,0.526,0.21,0.094,1,0,0,7.218,0.648,4.719,True,142,52.5,15.6,14,31.2,15.8,27.4,80.2,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_74_onion_maskproceduralvertical_34x48-transitionoceanpearlclamtall_20260611_111307.asset,
shape_final_with_supplement,shape,74,r2_outer_strong_005_r2_006_a401_procmask_75_onion_maskproceduralvertical_42x58-bigoceanshipwrecktall,BigOceanShipwreckTall,,,,974,481,Hard,HeuristicMedium,,Huge,LowPressure,StopGo,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualDense,VisualSpice,ShapePuzzle,NoRisk,VisualDense|LargeScale|FlowRelief,Ocean,42,58,196,1331,0,0.546,0.546,maskFill,0.981,0,0,13,1.609,27,16,0.593,8,23.22,11.692,0.504,0.259,0.116,1,0,0,6.791,0.589,6.884,True,196,74.4,17.9,17.3,39.6,19.6,36.3,75.9,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_75_onion_maskproceduralvertical_42x58-bigoceanshipwrecktall_20260611_111311.asset,
shape_final_with_supplement,shape,75,r2_outer_strong_005_r2_006_a401_procmask_76_onion_maskproceduralvertical_30x42-mainmagichattall,MainMagicHatTall,,,,974,254,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,30,42,91,675,0,0.536,0.536,maskFill,0.98,0,0,14,1.24,13,8,0.615,9,11.18,6.106,0.546,0.164,0.074,0,0,0,7.418,0.703,2.838,True,91,30.1,15.1,11,24,14,15.3,83.1,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_76_onion_maskproceduralvertical_30x42-mainmagichattall_20260611_111314.asset,
shape_final_with_supplement,shape,76,r2_outer_strong_005_r2_006_a401_procmask_78_onion_maskproceduralvertical_30x42-mainmagicscrolltall,MainMagicScrollTall,,,,974,304,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,30,42,113,802,0,0.637,0.637,maskFill,0.983,0,0,13,1.318,16,10,0.625,9,13.76,7.391,0.537,0.184,0.083,0,0,0,7.097,0.679,3.617,True,113,39.1,14.8,12.3,27,16.9,22.5,80.5,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_78_onion_maskproceduralvertical_30x42-mainmagicscrolltall_20260611_111333.asset,
shape_final_with_supplement,shape,77,r2_outer_strong_005_r2_006_a401_procmask_79_long_maskproceduralvertical_30x44-mainmagicquilltall,MainMagicQuillTall,,,,974,221,Flow,HeuristicMedium,,Medium,LowPressure,Flow,StartMedium,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,30,44,80,664,0,0.503,0.503,maskFill,0.974,0,0,15,1.223,11,7,0.636,10,9.46,5.186,0.548,0.16,0.072,0,0,0,8.3,0.708,2.382,True,80,27,12.4,10.7,22.3,6.2,11.5,88.3,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_79_long_maskproceduralvertical_30x44-mainmagicquilltall_20260611_111340.asset,
shape_final_with_supplement,shape,78,r2_outer_strong_005_r2_006_a401_procmask_80_long_maskproceduralvertical_28x42-mainmagicrunestonetall,MainMagicRuneStoneTall,,,,974,258,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,28,42,98,816,0,0.694,0.694,maskFill,0.987,0,0,15,1.263,14,9,0.643,10,12.04,6.543,0.543,0.17,0.077,0,0,0,8.327,0.696,3.089,True,98,35.8,12.1,11.4,24.9,6,19.6,88,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_80_long_maskproceduralvertical_28x42-mainmagicrunestonetall_20260611_111341.asset,
shape_final_with_supplement,shape,79,r2_outer_strong_005_r2_006_a401_procmask_81_long_maskproceduralvertical_32x42-mainmagicbattall,MainMagicBatTall,,,,974,231,Flow,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,32,42,87,753,0,0.56,0.56,maskFill,0.978,0,0,16,1.244,12,8,0.667,11,10.32,5.631,0.546,0.165,0.074,0,0,0,8.655,0.702,2.625,True,87,31.3,11.3,11.1,23.2,3.1,14.3,90.1,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_81_long_maskproceduralvertical_32x42-mainmagicbattall_20260611_111351.asset,
shape_final_with_supplement,shape,80,r2_outer_strong_005_r2_006_a401_procmask_82_long_maskproceduralvertical_32x44-mainmagicblackcattall,MainMagicBlackCatTall,,,,974,233,Flow,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,32,44,88,758,0,0.538,0.538,maskFill,0.99,0,0,16,1.253,12,8,0.667,11,10.32,5.62,0.545,0.168,0.075,0,0,0,8.614,0.699,2.636,True,88,31.7,11.3,11.2,23.3,3.4,14.1,89.7,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_82_long_maskproceduralvertical_32x44-mainmagicblackcattall_20260611_111352.asset,
shape_final_with_supplement,shape,81,r2_outer_strong_005_r2_006_a401_procmask_83_long_maskproceduralvertical_30x42-mainmagicdragoneggtall,MainMagicDragonEggTall,,,,974,240,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearBurst,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,30,42,92,805,0,0.639,0.639,maskFill,0.982,0,0,16,1.249,13,9,0.692,11,11.18,6.095,0.545,0.166,0.075,0,0,0,8.75,0.7,2.849,True,92,34,10.5,11.1,24,2.2,17,90.5,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_83_long_maskproceduralvertical_30x42-mainmagicdragoneggtall_20260611_111354.asset,
shape_final_with_supplement,shape,82,r2_outer_strong_005_r2_006_a401_procmask_84_long_maskproceduralvertical_34x48-transitionmagicopenbooktall,TransitionMagicOpenBookTall,,,,974,356,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Magic,34,48,141,1092,0,0.669,0.669,maskFill,0.977,0,0,14,1.411,20,12,0.6,10,17.2,9.055,0.526,0.208,0.094,1,0,0,7.745,0.651,4.705,True,141,54.1,13.6,13.9,31.2,11.1,27.8,83.3,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_84_long_maskproceduralvertical_34x48-transitionmagicopenbooktall_20260611_111357.asset,
shape_final_with_supplement,shape,83,r2_outer_strong_005_r2_006_a401_procmask_85_onion_maskproceduralvertical_34x48-transitionmagiccrystalballtall,TransitionMagicCrystalBallTall,,,,974,380,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Magic,34,48,148,1028,0,0.63,0.63,maskFill,0.981,0,0,13,1.434,21,12,0.571,9,18.06,9.46,0.524,0.214,0.096,1,0,0,6.946,0.643,4.988,True,148,54.1,16.6,14.3,32.3,18.2,29.3,78.5,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_85_onion_maskproceduralvertical_34x48-transitionmagiccrystalballtall_20260611_111358.asset,
shape_final_with_supplement,shape,84,r2_outer_strong_005_r2_006_a401_procmask_86_onion_maskproceduralvertical_36x48-transitionmagiccauldrontall,TransitionMagicCauldronTall,,,,974,361,Normal,HeuristicMedium,,Large,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualMedium,VisualSpice,ShapePuzzle,NoRisk,LargeScale|FlowRelief,Magic,36,48,139,982,0,0.568,0.568,maskFill,0.976,0,0,13,1.423,19,11,0.579,9,16.34,8.58,0.525,0.211,0.095,1,0,0,7.065,0.647,4.492,True,139,50.6,16.9,14.1,30.5,17.1,25.5,79,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_86_onion_maskproceduralvertical_36x48-transitionmagiccauldrontall_20260611_111402.asset,
shape_final_with_supplement,shape,85,r2_outer_strong_005_r2_006_a401_procmask_87_onion_maskproceduralvertical_34x50-transitionmagicbroomtall,TransitionMagicBroomTall,,,,974,313,Normal,HeuristicMedium,,Medium,LowPressure,Flow,StartWide,ClearFlow,ChoiceManyGood,SpecialShape,VisualSparse,VisualSpice,ShapePuzzle,NoRisk,FlowRelief,Magic,34,50,118,864,0,0.508,0.508,maskFill,0.972,0,0,14,1.326,17,10,0.588,9,14.62,7.84,0.536,0.186,0.084,1,0,0,7.322,0.677,3.856,True,118,42.1,16,12.4,27.9,14.9,19.9,81.7,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_87_onion_maskproceduralvertical_34x50-transitionmagicbroomtall_20260611_111404.asset,
