"chokeClass","chokeScore","levelId","order","category","difficultyCode","sampleRole","chains","arrows","solved","processTier","avgChoices","choiceP80","maxChoices","remoteChokes","remoteScore","compositeBreakWindows","afterLocalFrontierBreaks","switchFrontierBreaks","choiceChokeWindows","meaningfulOptionRate","localOnlyRate","usefulTensionRate","flatConsequenceRate","branchDivergenceAvg","localRun","nearOuterRun","depFollowRun","sts","collapse","riskTags","assetPath","sourceFile"
"WeakOrNoChoke","-36","campaign500_shape_psg_review_top3_rescue_08_L078_pencil_sweep","","","","","84","","True","Drop","6.89","10","13","0","0","0","0","0","0","0","0","0","0","0","9","2","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_08_L078_pencil_sweep.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-36","campaign500_shape_psg_review_top3_rescue_26_L127_mushroom_sweep","","","","","94","","True","Drop","4.91","6","9","0","0","0","0","0","0","0","0","0","0","0","14","3","0","0","0","localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_26_L127_mushroom_sweep.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-36","campaign500_shape_psg_remaining_drop_top3_12_L207_magnetvarianta_r2dual","","","","","109","","True","Drop","6.34","9","13","0","0","0","0","0","0","0","0","0","0","0","9","5","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_12_L207_magnetvarianta_r2dual.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_drop_top3_trace_labels.csv"
"WeakOrNoChoke","-36","campaign500_shape_psg_remaining_drop_top3_52_L393_chessknight_r2lock","","","","","149","","True","Drop","8.79","11","13","0","0","0","0","0","0","0","0","0","0","0","9","3","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_52_L393_chessknight_r2lock.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_drop_top3_trace_labels.csv"
"WeakOrNoChoke","-36","campaign500_shape_psg_remaining_drop_top3_49_L387_d20die_r2lock","","","","","144","","True","Drop","7.93","11","13","0","0","0","0","0","0","0","0","0","0","0","9","2","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgRemainingDropTop3/campaign500_shape_psg_remaining_drop_top3_49_L387_d20die_r2lock.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_remaining_drop_top3_trace_labels.csv"
"WeakOrNoChoke","-36","campaign500_shape_psg_review_top3_rescue_169_L438_giftbox_lock","","","","","165","","True","Drop","6.35","9","13","0","0","0","0","0","0","0","0","0","0","0","9","2","0","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_169_L438_giftbox_lock.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_review_top3_rescue_trace_labels.csv"
"WeakOrNoChoke","-36","campaign500_shape_psg_review_top3_rescue_39_L168_brickcellphone_lock","168","shape","","","","","","","0","0","8","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","localRunHigh;notSolvedLike","U/Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgReviewTop3Rescue/campaign500_shape_psg_review_top3_rescue_39_L168_brickcellphone_lock.asset","F:\Unityproject\ArrowLevel-Hand\Exports\C5V4FSC\Docs\campaign500_rhythm_v4_final_strict_complete_template_replacement_diff.csv"
"WeakOrNoChoke","-36.232","campaign500_longchain_prod200_pool_v1_41_l052_long_hard_lock_s06_slot_dense_support_near","52","","","","","","True","Drop","9.64","14","17","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0.942","0.059","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_41_l052_long_hard_lock_s06_slot_dense_support_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_enhanced_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.244","campaign500_longchain_prod200_pool_v1_219_l282_long_normal_b_dense_s29_slot_seedweave_dense_support","282","","","","","","True","Drop","8.06","14","17","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0.939","0.101","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_219_l282_long_normal_b_dense_s29_slot_seedweave_dense_support.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.252","campaign500_longchain_prod200_pool_v1_54_l371_long_normal_a_maze_s38_slot_seedmaze_section_weave","371","","","","","","True","Drop","9.93","14","17","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0.937","0.04","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_54_l371_long_normal_a_maze_s38_slot_seedmaze_section_weave.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.264","c5lcf_44_l104_long_hard_lock_s11_slot_seedmaze_chamber_corridor","104","","","","","","True","Drop","10.16","14","17","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0.934","0.097","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_44_l104_long_hard_lock_s11_slot_seedmaze_chamber_corridor.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_area_v2_cut49_trace1_postselected_trace_gate_keep.csv"
"WeakOrNoChoke","-36.284","campaign500_longchain_prod200_pool_v1_33_l042_long_hard_dense_s05_slot_seedweave_braid_carrier_near","42","","","","","","True","Drop","9.5","15","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.929","0.098","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_33_l042_long_hard_dense_s05_slot_seedweave_braid_carrier_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_enhanced_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.284","campaign500_longchain_prod200_pool_v1_36_l042_long_hard_dense_s05_slot_seedweave_braid_carrier_near","42","","","","","","True","Drop","9.5","15","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.929","0.098","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_36_l042_long_hard_dense_s05_slot_seedweave_braid_carrier_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.292","campaign500_longchain_prod200_pool_v1_54_l066_long_hard_sweep_s07_slot_seedlock_spine_gate_near","66","","","","","","True","Drop","9.57","15","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.927","0.093","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_54_l066_long_hard_sweep_s07_slot_seedlock_spine_gate_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.292","campaign500_longchain_prod200_pool_v1_48_l066_long_hard_sweep_s07_slot_seedlock_spine_gate_near","66","","","","","","True","Drop","9.57","15","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.927","0.093","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_48_l066_long_hard_sweep_s07_slot_seedlock_spine_gate_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_trace_joined.csv"
"WeakOrNoChoke","-36.304","campaign500_longchain_prod200_pool_v1_37_l346_long_normal_b_dense_s35_slot_seedmaze_chamber_corridor_near","346","","","","","","True","Drop","8.77","13","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.924","0.052","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_37_l346_long_normal_b_dense_s35_slot_seedmaze_chamber_corridor_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.308","campaign500_longchain_prod200_pool_v1_142_l181_long_normal_a_maze_s19_slot_headmix_outerclean_near","181","","","","","","True","Drop","6.5","12","17","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0.923","0.092","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_142_l181_long_normal_a_maze_s19_slot_headmix_outerclean_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.312","campaign500_longchain_prod200_pool_v1_181_l244_long_normal_b_section_s25_slot_headmix_outerclean","244","","","","","","True","Drop","10.61","14","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.922","0.027","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_181_l244_long_normal_b_section_s25_slot_headmix_outerclean.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.32","campaign500_longchain_prod200_pool_v1_180_l241_long_normal_a_sweep_s25_slot_seedmaze_chamber_corridor_near","241","","","","","","True","Drop","8.94","14","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.92","0.093","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_180_l241_long_normal_a_sweep_s25_slot_seedmaze_chamber_corridor_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.328","campaign500_longchain_prod200_pool_v1_17_l422_long_normal_b_dense_s43_slot_seedmaze_chamber_corridor_near","422","","","","","","True","Drop","6.24","12","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.918","0.133","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_17_l422_long_normal_b_dense_s43_slot_seedmaze_chamber_corridor_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.336","campaign500_longchain_prod200_pool_v1_01_l075_long_normal_b_sweep_s08_slot_headmix_outerclean_near","75","","","","","","True","Drop","11.19","15","17","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0.916","0.132","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_01_l075_long_normal_b_sweep_s08_slot_headmix_outerclean_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.336","campaign500_longchain_prod200_pool_v1_221_l289_long_hard_section_s29_slot_seedweave_braid_carrier","289","","","","","","True","Drop","7.98","12","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.916","0.101","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_221_l289_long_hard_section_s29_slot_seedweave_braid_carrier.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_diverse_v4_50_selected_joined.csv"
"WeakOrNoChoke","-36.344","campaign500_longchain_prod200_pool_v1_05_l019_long_hard_lock_s02_slot_dense_support_near","19","","","","","","True","Drop","9.74","14","17","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0.914","0.044","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_05_l019_long_hard_lock_s02_slot_dense_support_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-36.372","campaign500_longchain_prod200_pool_v1_98_l125_long_hard_lock_s13_slot_seedlock_gate_carrier_near","125","","","","","","True","Drop","8.94","13","17","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0.907","0.126","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_98_l125_long_hard_lock_s13_slot_seedlock_gate_carrier_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-36.38","campaign500_longchain_prod200_pool_v1_60_l482_long_normal_b_lock_s49_slot_seedlock_gate_carrier","482","","","","","","True","Drop","7.33","11","17","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0.905","0.184","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_60_l482_long_normal_b_lock_s49_slot_seedlock_gate_carrier.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.384","campaign500_longchain_prod200_pool_v1_30_l039_long_veryhard_lock_s04_slot_seedlock_spine_gate_near","39","","","","","","True","Drop","12.02","15","17","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0.904","0.135","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_30_l039_long_veryhard_lock_s04_slot_seedlock_spine_gate_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_enhanced_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.384","campaign500_longchain_prod200_pool_v1_31_l039_long_veryhard_lock_s04_slot_seedlock_spine_gate_near","39","","","","","","True","Drop","12.02","15","17","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0.904","0.135","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_31_l039_long_veryhard_lock_s04_slot_seedlock_spine_gate_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-36.408","campaign500_longchain_prod200_pool_v1_171_l227_long_veryhard_lock_s23_slot_seedmaze_section_weave","227","","","","","","True","Drop","10.81","14","17","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0.898","0.185","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_171_l227_long_veryhard_lock_s23_slot_seedmaze_section_weave.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-36.408","campaign500_longchain_prod200_pool_v1_28_l034_long_hard_lock_s04_slot_seedmaze_section_weave_near","34","","","","","","True","Drop","9.12","12","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.898","0.189","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_28_l034_long_hard_lock_s04_slot_seedmaze_section_weave_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_enhanced_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.408","campaign500_longchain_prod200_pool_v1_29_l034_long_hard_lock_s04_slot_seedmaze_section_weave_near","34","","","","","","True","Drop","9.12","12","17","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0.898","0.189","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_29_l034_long_hard_lock_s04_slot_seedmaze_section_weave_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_strict150_v1_pretrace_joined_source.csv"
"WeakOrNoChoke","-36.412","campaign500_longchain_prod200_pool_v1_217_l281_long_normal_a_sweep_s29_slot_seedweave_braid_carrier_near","281","","","","","","True","Drop","9.06","14","17","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0.897","0.124","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_217_l281_long_normal_a_sweep_s29_slot_seedweave_braid_carrier_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.44","campaign500_longchain_prod200_pool_v1_02_l025_long_hard_lock_s03_sts_slot_seedweave_cross_braid_near","25","","","","51","","True","Drop","9.1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.89","0.106","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_02_l025_long_hard_lock_s03_sts_slot_seedweave_cross_braid_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_targeted_holefill_s03_s36_partial25_39_joined.csv"
"WeakOrNoChoke","-36.452","campaign500_longchain_prod200_pool_v1_213_l274_long_hard_section_s28_slot_seedmaze_section_weave","274","","","","","","True","Drop","10.91","16","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.887","0.137","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_213_l274_long_hard_section_s28_slot_seedmaze_section_weave.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.464","c5lcf_10_l371_long_normal_a_maze_s38_slot_straight_spine_carrier_near","371","","","","","","True","Drop","8.23","15","17","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0.884","0.204","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabStraightProbeV1/c5lcf_10_l371_long_normal_a_maze_s38_slot_straight_spine_carrier_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_straight_spine_probe_v1_gen1_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.512","campaign500_longchain_prod200_pool_v1_10_l047_long_veryhard_lock_s05_slot_headmix_outerclean_near","47","","","","","","True","Drop","10.06","14","17","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0.872","0.191","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_10_l047_long_veryhard_lock_s05_slot_headmix_outerclean_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_enhanced_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.515","campaign500_shape_psg_no_b_r5_07_L387_d20die_r5symB","","","","","146","","True","Drop","6.5","8","11","0","0","0","0","0","0","0","0","0","0","0","12","5","5","0","0","choicePeakHigh;localRunHigh","Assets/ArrowMagic/SOData/Levels/Production/Campaign500ShapePsgNoBR5/campaign500_shape_psg_no_b_r5_07_L387_d20die_r5symB.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\mask-psg-production\Assets\ArrowMagic\SOData\Reports\ShapeMask\campaign500_shape_psg_no_b_r5_trace_labels.csv"
"WeakOrNoChoke","-36.52","campaign500_longchain_prod200_pool_v1_36_l345_long_normal_a_sweep_s35_slot_seedmaze_chamber_corridor","345","","","","","","True","Drop","9.73","15","17","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0.87","0.14","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_36_l345_long_normal_a_sweep_s35_slot_seedmaze_chamber_corridor.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.552","campaign500_longchain_prod200_pool_v1_49_l362_long_normal_b_dense_s37_slot_seedmaze_chamber_corridor","362","","","","","","True","Drop","9.45","13","17","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0.862","0.11","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_49_l362_long_normal_b_dense_s37_slot_seedmaze_chamber_corridor.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.6","campaign500_longchain_prod200_pool_v1_15_l196_long_hard_lock_s20_slot_seedlock_section_bridge","196","","","","","","True","Drop","10.93","16","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.85","0.189","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_15_l196_long_hard_lock_s20_slot_seedlock_section_bridge.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_lowchoice_s19_s20_r1_postselected_trace_joined.csv"
"WeakOrNoChoke","-36.604","c5lcf_05_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near","29","","","","","","True","Drop","10.88","14","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.849","0.188","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_05_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_area_v2_cut49_trace1_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.604","c5lcf_02_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near","29","","","","","","True","Drop","10.88","14","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.849","0.188","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_02_l029_long_veryhard_dense_s03_slot_seedweave_dense_support_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-family-profile-lab\_CodexRun\campaign500_longchain_family_profile_lab_target50_singlelane_v2_prod1_postselected_trace_gate_keep.csv"
"WeakOrNoChoke","-36.648","campaign500_longchain_prod200_pool_v1_70_l089_long_veryhard_lock_s09_slot_seedweave_dense_support_near","89","","","","","","True","Drop","8.63","12","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.838","0.185","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_70_l089_long_veryhard_lock_s09_slot_seedweave_dense_support_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s50_splitmerge_prod200_allselected_trace_joined.csv"
"WeakOrNoChoke","-36.648","campaign500_longchain_prod200_pool_v1_63_l089_long_veryhard_lock_s09_slot_seedweave_dense_support_near","89","","","","","","True","Drop","8.63","12","17","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0.838","0.185","choicePeakHigh","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_63_l089_long_veryhard_lock_s09_slot_seedweave_dense_support_near.asset","F:\Unityproject\ArrowLevel-Hand\.worktrees\campaign500-longchain-prod200-pool\_CodexRun\campaign500_longchain_prod200_pool_v1_s01_s10_smoke_enhanced_allselected_trace_joined.csv"
