"Index","Guid","AssetPath","FileName"
"335","adfa45c04dbd58e44acb720e6b1be943","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_23_large_lightningbolt_20260616_111016.asset","maskonlyb09_23_large_lightningbolt_20260616_111016.asset"
"336","9284f4154164d44448d2f0b06c80d66c","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_24_compact_giftbox_20260616_111017.asset","maskonlyb09_24_compact_giftbox_20260616_111017.asset"
"337","5267f2e5817840c469aebb231c7fe8f3","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_24_main_giftbox_20260616_111018.asset","maskonlyb09_24_main_giftbox_20260616_111018.asset"
"338","ac75b57d9b0270044a7db34fcc35a557","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_24_large_giftbox_20260616_111020.asset","maskonlyb09_24_large_giftbox_20260616_111020.asset"
"339","0e7de607ec6b1f140924f70ad14732f4","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_25_compact_treasurechest_20260616_111021.asset","maskonlyb09_25_compact_treasurechest_20260616_111021.asset"
"340","8455917a3f0d78c44b92681de7f0e419","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_25_main_treasurechest_20260616_111023.asset","maskonlyb09_25_main_treasurechest_20260616_111023.asset"
"341","88194f3f0d2299a498d2e3c38c4325a8","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_25_large_treasurechest_20260616_111024.asset","maskonlyb09_25_large_treasurechest_20260616_111024.asset"
"342","24d3d9cf6b18374408184c748d0841ee","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_26_compact_bell_20260616_111025.asset","maskonlyb09_26_compact_bell_20260616_111025.asset"
"343","92b0bbed07259524e93119232e335adc","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_26_main_bell_20260616_111026.asset","maskonlyb09_26_main_bell_20260616_111026.asset"
"344","a5f583db518a02c4481092fac405fe5f","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_26_large_bell_20260616_111028.asset","maskonlyb09_26_large_bell_20260616_111028.asset"
"345","3e2e9d726cb5f2147af5d4fc32309376","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_38_compact_camera_20260616_111028.asset","maskonlyb09_38_compact_camera_20260616_111028.asset"
"346","9f6e4ab1d7cd88b4babba629945e6a75","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_38_main_camera_20260616_111030.asset","maskonlyb09_38_main_camera_20260616_111030.asset"
"347","0cb0973c1e6494343831d0df6dd15af7","Assets\ArrowMagic\SOData\Levels\ShapeExperiment\Candidates\ProceduralMaskFill\maskonlyb09_38_large_camera_20260616_111032.asset","maskonlyb09_38_large_camera_20260616_111032.asset"
