"Row","Mode","Order","Section10","StyleHint","DifficultyCode","ExperienceRole","ProfileHint","SpecId","LevelId","AssetPath","Width","Height","Chains","TemplateTargetChains","SpecTargetChains","TargetChainsMin","TargetChainsMax","Arrows","Coverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","AvgChain","MaxChain","PortableSolved","PortableOpeners","Attempts","Status","sourceReportCsv","sourceProjectRoot","originalAssetPath","absoluteAssetPath","traceEligible","traceSelected","traceSelectReason","traceSection","traceSectionBucket","traceCanvasBand","traceModeGroup","traceStaticScore"
"5","pure_a","14","2","normal","1","Normal","PSG_Normal_normal_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_a_l014_normal","campaign500_psg_prod200_smoke5_o011_05_sgp_pressure_hard_campaign500_pure_a_l014_normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_05_sgp_pressure_hard_campaign500_pure_a_l014_normal.asset","15","21","52","42","42","39","45","309","0.981","0.961","4","6","5.94","10","True","4","132","Style=PressureCampaignMedium | Score=-19148 | TargetInitial=5 | OpeningRatio=0.077 | EarlyChoices=20.4/35 | LocalRun=9 | Jump=5.0 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=14925029 fill=309/315(0.981) chains=52 remaining=6 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_05_sgp_pressure_hard_campaign500_pure_a_l014_normal.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_05_sgp_pressure_hard_campaign500_pure_a_l014_normal.asset","True","False","","2","normal","balanced_portrait","pure","133.876"
"5","pure_a","14","2","normal","1","Normal","PSG_Normal_normal_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_a_l014_normal","campaign500_psg_prod200_c01_o011_s000_n050_05_sgp_pressure_hard_campaign500_pure_a_l014_normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_05_sgp_pressure_hard_campaign500_pure_a_l014_normal.asset","15","21","52","42","42","39","45","309","0.981","0.961","4","6","5.94","10","True","4","132","Style=PressureCampaignMedium | Score=-19148 | TargetInitial=5 | OpeningRatio=0.077 | EarlyChoices=20.4/35 | LocalRun=9 | Jump=5.0 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignMedium seed=14925029 fill=309/315(0.981) chains=52 remaining=6 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_05_sgp_pressure_hard_campaign500_pure_a_l014_normal.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_05_sgp_pressure_hard_campaign500_pure_a_l014_normal.asset","True","False","","2","normal","balanced_portrait","pure","133.876"
"6","pure_relaxed","14","2","normal","1","Normal","PSG_Normal_normal_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l014_normal","campaign500_psg_prod200_smoke5_o011_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal.asset","15","21","42","42","39","39","45","304","0.965","0.977","3","3","7.24","12","True","3","226","Style=PressureCampaignRelaxed | Score=-778 | TargetInitial=4 | OpeningRatio=0.095 | EarlyChoices=17.3/32 | LocalRun=5 | Jump=5.4 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=24781195 fill=304/315(0.965) chains=42 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=4->3 earlyChoices=17.4/32 localRun=5 jump=5.2 near=0.61 targetInitial=3","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal.asset","True","False","","2","normal","balanced_portrait","pure","122.105"
"6","pure_relaxed","14","2","normal","1","Normal","PSG_Normal_normal_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l014_normal","campaign500_psg_prod200_c01_o011_s000_n050_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal.asset","15","21","42","42","39","39","45","304","0.965","0.977","3","3","7.24","12","True","3","226","Style=PressureCampaignRelaxed | Score=-778 | TargetInitial=4 | OpeningRatio=0.095 | EarlyChoices=17.3/32 | LocalRun=5 | Jump=5.4 | NearRate=0.52 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=24781195 fill=304/315(0.965) chains=42 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=4->3 earlyChoices=17.4/32 localRun=5 jump=5.2 near=0.61 targetInitial=3","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_06_sgp_pressure_hard_campaign500_pure_relaxed_l014_normal.asset","True","False","","2","normal","balanced_portrait","pure","122.105"
"7","language_a","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l015_section","campaign500_psg_prod200_c01_o011_s000_n050_07_sgp_pressure_hard_campaign500_language_a_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_07_sgp_pressure_hard_campaign500_language_a_l015_section.asset","14","26","60","53","50","49","57","360","0.989","0.986","3","7","6.00","10","True","3","88","Style=PressureCampaignSectionLang | Score=-9186 | TargetInitial=4 | OpeningRatio=0.050 | EarlyChoices=19.0/36 | LocalRun=8 | Jump=5.5 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=10332802 fill=360/364(0.989) chains=60 remaining=4 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_07_sgp_pressure_hard_campaign500_language_a_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_07_sgp_pressure_hard_campaign500_language_a_l015_section.asset","True","False","","2","normal","tall_portrait","language","137.276"
"7","language_a","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l015_section","campaign500_psg_prod200_smoke5_o011_07_sgp_pressure_hard_campaign500_language_a_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_07_sgp_pressure_hard_campaign500_language_a_l015_section.asset","14","26","60","53","50","49","57","360","0.989","0.986","3","7","6.00","10","True","3","88","Style=PressureCampaignSectionLang | Score=-9186 | TargetInitial=4 | OpeningRatio=0.050 | EarlyChoices=19.0/36 | LocalRun=8 | Jump=5.5 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=10332802 fill=360/364(0.989) chains=60 remaining=4 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_07_sgp_pressure_hard_campaign500_language_a_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_07_sgp_pressure_hard_campaign500_language_a_l015_section.asset","True","False","","2","normal","tall_portrait","language","137.276"
"8","language_b","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l015_section","campaign500_psg_prod200_smoke5_o011_08_sgp_pressure_hard_campaign500_language_b_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_08_sgp_pressure_hard_campaign500_language_b_l015_section.asset","14","26","55","53","50","49","57","361","0.992","0.993","2","8","6.56","10","True","2","127","Style=PressureCampaignSectionLang | Score=-4081 | TargetInitial=3 | OpeningRatio=0.036 | EarlyChoices=18.3/39 | LocalRun=7 | Jump=6.3 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=14427469 fill=361/364(0.992) chains=55 remaining=3 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_08_sgp_pressure_hard_campaign500_language_b_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_08_sgp_pressure_hard_campaign500_language_b_l015_section.asset","True","False","","2","normal","tall_portrait","language","137.511"
"8","language_b","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l015_section","campaign500_psg_prod200_c01_o011_s000_n050_08_sgp_pressure_hard_campaign500_language_b_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_08_sgp_pressure_hard_campaign500_language_b_l015_section.asset","14","26","55","53","50","49","57","361","0.992","0.993","2","8","6.56","10","True","2","127","Style=PressureCampaignSectionLang | Score=-4081 | TargetInitial=3 | OpeningRatio=0.036 | EarlyChoices=18.3/39 | LocalRun=7 | Jump=6.3 | NearRate=0.61 | Direction=n/a | Peel style=PressureCampaignSectionLang seed=14427469 fill=361/364(0.992) chains=55 remaining=3 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_08_sgp_pressure_hard_campaign500_language_b_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_08_sgp_pressure_hard_campaign500_language_b_l015_section.asset","True","True","section quota style_canvas","2","normal","tall_portrait","language","137.511"
"9","pure_relaxed","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l015_section","campaign500_psg_prod200_smoke5_o011_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section.asset","14","26","52","53","49","49","57","357","0.981","0.979","4","7","6.87","12","True","4","77","Style=PressureCampaignRelaxed | Score=-9838 | TargetInitial=4 | OpeningRatio=0.077 | EarlyChoices=23.9/37 | LocalRun=6 | Jump=5.3 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=9200993 fill=357/364(0.981) chains=52 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=7->7 earlyChoices=22.0/37 localRun=6 jump=5.5 near=0.58 targetInitial=3","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section.asset","True","False","","2","normal","tall_portrait","pure","134.414"
"9","pure_relaxed","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_pure_relaxed_l015_section","campaign500_psg_prod200_c01_o011_s000_n050_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section.asset","14","26","52","53","49","49","57","357","0.981","0.979","4","7","6.87","12","True","4","77","Style=PressureCampaignRelaxed | Score=-9838 | TargetInitial=4 | OpeningRatio=0.077 | EarlyChoices=23.9/37 | LocalRun=6 | Jump=5.3 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=9200993 fill=357/364(0.981) chains=52 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=7->7 earlyChoices=22.0/37 localRun=6 jump=5.5 near=0.58 targetInitial=3","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_09_sgp_pressure_hard_campaign500_pure_relaxed_l015_section.asset","True","False","","2","normal","tall_portrait","pure","134.414"
"10","layout_soft","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l015_section","campaign500_psg_prod200_c01_o011_s000_n050_10_sgp_pressure_hard_campaign500_layout_soft_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_10_sgp_pressure_hard_campaign500_layout_soft_l015_section.asset","16","22","55","50","47","47","55","345","0.980","0.985","1","9","6.27","10","True","1","194","Style=PressureCampaignMedium | Score=-11286 | TargetInitial=5 | OpeningRatio=0.018 | EarlyChoices=18.9/35 | LocalRun=5 | Jump=6.1 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignMedium seed=21463084 fill=345/352(0.980) chains=55 remaining=7 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_10_sgp_pressure_hard_campaign500_layout_soft_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_10_sgp_pressure_hard_campaign500_layout_soft_l015_section.asset","True","False","","2","normal","wide_portrait","layout_soft","132.878"
"10","layout_soft","15","2","section","1","Normal","PSG_Normal_section_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_layout_soft_l015_section","campaign500_psg_prod200_smoke5_o011_10_sgp_pressure_hard_campaign500_layout_soft_l015_section","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_10_sgp_pressure_hard_campaign500_layout_soft_l015_section.asset","16","22","55","50","47","47","55","345","0.980","0.985","1","9","6.27","10","True","1","194","Style=PressureCampaignMedium | Score=-11286 | TargetInitial=5 | OpeningRatio=0.018 | EarlyChoices=18.9/35 | LocalRun=5 | Jump=6.1 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignMedium seed=21463084 fill=345/352(0.980) chains=55 remaining=7 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_10_sgp_pressure_hard_campaign500_layout_soft_l015_section.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_10_sgp_pressure_hard_campaign500_layout_soft_l015_section.asset","True","False","","2","normal","wide_portrait","layout_soft","132.878"
"11","language_a","16","2","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l016_lock","campaign500_psg_prod200_smoke5_o011_11_sgp_pressure_hard_campaign500_language_a_l016_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_11_sgp_pressure_hard_campaign500_language_a_l016_lock.asset","15","29","53","54","51","50","58","427","0.982","0.988","1","3","8.06","15","True","1","21","Style=PressureCampaignLockLang | Score=5838 | TargetInitial=3 | OpeningRatio=0.019 | EarlyChoices=20.3/43 | LocalRun=6 | Jump=5.9 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignLockLang seed=3352606 fill=427/435(0.982) chains=53 remaining=8 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_11_sgp_pressure_hard_campaign500_language_a_l016_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_11_sgp_pressure_hard_campaign500_language_a_l016_lock.asset","True","False","","2","normal","tall_portrait","language","131.913"
"11","language_a","16","2","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_a_l016_lock","campaign500_psg_prod200_c01_o011_s000_n050_11_sgp_pressure_hard_campaign500_language_a_l016_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_11_sgp_pressure_hard_campaign500_language_a_l016_lock.asset","15","29","53","54","51","50","58","427","0.982","0.988","1","3","8.06","15","True","1","21","Style=PressureCampaignLockLang | Score=5838 | TargetInitial=3 | OpeningRatio=0.019 | EarlyChoices=20.3/43 | LocalRun=6 | Jump=5.9 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignLockLang seed=3352606 fill=427/435(0.982) chains=53 remaining=8 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_11_sgp_pressure_hard_campaign500_language_a_l016_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_11_sgp_pressure_hard_campaign500_language_a_l016_lock.asset","True","False","","2","normal","tall_portrait","language","131.913"
"12","language_b","16","2","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l016_lock","campaign500_psg_prod200_c01_o011_s000_n050_12_sgp_pressure_hard_campaign500_language_b_l016_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_12_sgp_pressure_hard_campaign500_language_b_l016_lock.asset","15","29","52","54","51","50","58","430","0.989","0.994","1","5","8.27","15","True","1","368","Style=PressureCampaignLockLang | Score=5418 | TargetInitial=3 | OpeningRatio=0.019 | EarlyChoices=22.5/44 | LocalRun=6 | Jump=6.1 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignLockLang seed=39703809 fill=430/435(0.989) chains=52 remaining=5 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_12_sgp_pressure_hard_campaign500_language_b_l016_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_12_sgp_pressure_hard_campaign500_language_b_l016_lock.asset","True","False","","2","normal","tall_portrait","language","131.131"
"12","language_b","16","2","lock","1","Normal","PSG_Normal_lock_NormalOrRecovery_Normal","sgp_pressure_hard_campaign500_language_b_l016_lock","campaign500_psg_prod200_smoke5_o011_12_sgp_pressure_hard_campaign500_language_b_l016_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_12_sgp_pressure_hard_campaign500_language_b_l016_lock.asset","15","29","52","54","51","50","58","430","0.989","0.994","1","5","8.27","15","True","1","368","Style=PressureCampaignLockLang | Score=5418 | TargetInitial=3 | OpeningRatio=0.019 | EarlyChoices=22.5/44 | LocalRun=6 | Jump=6.1 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignLockLang seed=39703809 fill=430/435(0.989) chains=52 remaining=5 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_smoke5_o011_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_smoke5_o011/campaign500_psg_prod200_smoke5_o011_12_sgp_pressure_hard_campaign500_language_b_l016_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_smoke5_o011\campaign500_psg_prod200_smoke5_o011_12_sgp_pressure_hard_campaign500_language_b_l016_lock.asset","True","False","","2","normal","tall_portrait","language","131.131"
